Clustered Local Degree,EIGSM Values,Semi local centrality,Coreness Centrality,MCGM Values,HCC Value,GSM,DIL Centrality,Constraint Coefficients,K-Shell Value,Gravity Model Centrality,DNC Scores,Closeness Centrality,Local-Global Centrality,GIN Values,Eccentricity Centrality,Local Gravity Model Centrality,Gravity Index Centrality,EHCC Value,Extended Improved Gravity Index Values,Node H-Index,Density Centrality,HVGc Index,P Value,Societal Capital Scores
435.0,6257.822364,81356,36,0.678028293,0.747288046,3331.86643,27.05101846,-0.277891009,5,11000.76389,5.446531748,0.000241604,5.304311537,5473.377776,0.166666667,1450,2350.0,5.427705052,83493.25,5,96.64772727,431592.631,312,295
2448.158971,174409.7263,714204,2186,114.3348041,1.695299158,4981.588672,39879.82128,-0.01837332,40,246932.8967,63.34989681,0.000256476,73.53557838,7337.272067,0.2,140420,109010.0,100.9787887,8370372.0,43,1966.443182,334372122.3,468,2439
18.0,1129.139746,3757,13,0.029699587,0.052750556,2569.677849,11.11111111,-0.333333333,3,3759.210323,3.345238095,0.000197511,2.494478844,4241.27609,0.142857143,54,113.25,1.22004085,10066.25,3,6.443181818,4733.405838,22,21
14.0,917.91793,2167,11,0.023297908,0.049476666,2507.949867,10.4,-0.333333333,3,3525.772772,3.238095238,0.000192678,2.429775978,4109.147087,0.142857143,42,81.75,0.973658621,7056.25,3,5.488636364,3300.343217,21,17
77.0,5259.805586,19696,61,1.199917024,0.270162522,3248.445851,92.15117521,-0.166666667,4,11835.49333,6.194620625,0.000219491,5.795443037,5254.970444,0.2,462,2038.0,3.986208127,170482.0,5,42.47727273,205338.6903,116,83
139.7333333,7634.10524,36882,97,2.92696271,0.506504414,3617.24999,80.25099206,-0.16889324,4,13903.79167,6.278814404,0.000222816,6.095823851,5650.301476,0.166666667,786,4182.0,5.54628218,300454.5,4,66.34090909,615282.8194,220,137
66.0,3201.055993,18874,45,0.804475909,0.23428777,3102.895809,10.86666667,-0.333333333,2,4904.086667,3.028638223,0.000199601,2.631991505,4705.407794,0.166666667,198,1194.0,2.171066873,134506.0,2,17.89772727,114728.1273,101,69
97.0,5106.188097,26705,62,1.320816691,0.371169976,3305.359864,57.98678955,-0.2,4,9562.736111,5.159357178,0.000214087,4.764855789,5143.067542,0.166666667,485,2653.0,4.010943711,164014.75,4,41.36363636,243272.7436,161,102
432.0,6258.253606,81094,36,0.704702913,0.74458953,3333.95806,26.98166861,-0.280474195,5,11042.5,5.407429184,0.000241255,5.302553277,5483.752261,0.166666667,1440,2375.0,5.44717004,82779.25,5,96.25,434472.3642,311,293
42.0,3494.366416,12211,27,0.204019469,0.142745279,2887.01512,30.44986264,-0.25,4,6343.012222,4.285248085,0.00021004,3.608958884,4734.914796,0.166666667,168,559.0,3.628987611,45762.5,4,15.90909091,61428.69057,61,46
18.0,1123.120925,3658,13,0.029381449,0.052750556,2553.806713,11.11111111,-0.333333333,3,3715.603656,3.345238095,0.00019658,2.483288498,4214.478929,0.142857143,54,112.5,1.204315794,9993.75,3,6.443181818,4694.713147,22,21
13.0,792.9166156,1690,9,0.01649718,0.036450126,2485.419672,9.733333333,-0.333333333,2,3460.484541,3.238095238,0.000189358,2.393046391,4074.559942,0.142857143,39,46.0,0.802271078,6531.5,2,5.25,2533.654714,15,16
109.0,6803.228673,34846,75,1.320258681,0.457712455,3317.046966,99.82241576,-0.166666667,4,12504.93833,6.34877648,0.000223414,5.936810506,5385.94363,0.2,654,2323.0,5.204711592,218118.25,4,51.06818182,391209.994,200,115
753.4545455,18678.99155,214013,124,1.960612968,0.980217396,3550.023658,656.9241582,-0.090141205,9,33829.21667,12.76606878,0.000263574,13.94539343,6136.339279,0.166666667,8064,5967.0,13.75926767,309550.25,10,327.4090909,4529954.809,369,684
314.9818182,11341.39906,81746,76,0.782419102,0.772765753,3351.996279,297.1638491,-0.098917724,5,25232.56389,11.57146615,0.000244918,11.77540572,5652.71206,0.166666667,3124,1921.25,8.678466109,160378.0,6,160.125,1260877.659,324,295
433.5,6395.727978,81902,38,0.740904365,0.749123501,3344.85127,27.01826992,-0.279094115,5,11130.25972,5.400103176,0.000241604,5.314733634,5505.019957,0.166666667,1445,2443.75,5.527826235,88944.25,5,96.64772727,462817.3877,313,294
18.0,1141.682952,3671,13,0.030335524,0.052750556,2565.019134,11.11111111,-0.333333333,3,3758.662772,3.345238095,0.000197083,2.491932766,4238.688975,0.142857143,54,115.5,1.213959111,10437.5,3,6.443181818,4746.303401,22,21
13.0,833.2810944,1899,9,0.016869546,0.036450126,2490.277389,9.733333333,-0.333333333,2,3477.260374,3.238095238,0.000189466,2.395647471,4084.132743,0.142857143,39,47.5,0.813462163,6781.25,2,5.25,2552.284528,15,16
112.0,6701.68855,34136,68,1.341215545,0.460698658,3342.527857,100.3336288,-0.166666667,4,12690.28667,6.230564784,0.000225785,6.001782466,5427.25687,0.2,672,2410.0,5.010665797,203493.75,5,57.27272727,364034.5447,201,118
430.5,6178.028604,80654,35,0.677106237,0.742178701,3326.160463,26.94049214,-0.282073359,5,10990.88611,5.416586693,0.000240964,5.294913934,5471.269412,0.166666667,1435,2323.75,5.40184193,79839.5,5,95.85227273,418634.9312,310,292
18.0,1159.581662,3826,13,0.030340974,0.052750556,2571.699331,11.11111111,-0.333333333,3,3780.933656,3.345238095,0.000197668,2.499728164,4251.032662,0.142857143,54,113.25,1.233533432,10618.5,3,6.443181818,4862.381474,22,21
13.0,813.3113736,1880,9,0.016327234,0.036450126,2481.446694,9.733333333,-0.333333333,2,3448.290374,3.238095238,0.000189,2.389295112,4067.392871,0.142857143,39,46.0,0.799860249,6547.0,2,5.25,2524.339807,15,16
107.0,6690.579788,33032,75,1.302626966,0.440151943,3309.105087,102.453373,-0.166666667,4,12424.72833,6.258871833,0.000223414,5.925325512,5371.072873,0.2,642,2274.0,5.143054344,215661.75,5,50.11363636,363397.9904,192,113
429.0,6201.003826,80690,35,0.677227177,0.741891014,3325.909468,26.89382547,-0.283948206,5,10989.35833,5.428241705,0.00024079,5.292492733,5471.102082,0.166666667,1430,2326.25,5.427607324,80336.5,5,95.45454545,418763.1901,310,291
18.0,1145.205773,3776,13,0.029829684,0.052750556,2551.236305,11.11111111,-0.333333333,3,3725.645272,3.345238095,0.000196232,2.481935801,4218.925234,0.142857143,54,117.0,1.227561025,10375.0,3,6.443181818,4784.996092,22,21
13.0,819.1689619,1898,9,0.016306616,0.036450126,2482.515058,9.733333333,-0.333333333,2,3451.042041,3.238095238,0.000189,2.389636242,4068.996691,0.142857143,39,46.0,0.799572562,6559.75,2,5.25,2515.0249,15,16
75.0,5396.322226,19234,59,1.201233097,0.288695428,3240.771488,90.54861111,-0.166666667,4,11799.61167,6.293033323,0.000218866,5.780145577,5246.647509,0.2,450,2017.0,4.260806892,170229.5,5,41.52272727,201816.4799,125,81
427.5,6088.538997,80128,34,0.64665321,0.739480184,3315.886376,26.84049214,-0.28617665,5,10903.4875,5.479107505,0.000240154,5.278544713,5448.161083,0.166666667,1425,2272.5,5.387141185,76988.0,5,95.05681818,397745.8249,309,290
18.0,1124.157347,3831,13,0.028948339,0.052750556,2546.124128,11.11111111,-0.333333333,3,3704.037772,3.345238095,0.000196232,2.478455019,4207.113766,0.142857143,54,110.25,1.216479273,10044.75,3,6.443181818,4668.91802,22,21
13.0,871.7244933,1859,9,0.016703695,0.04069641,2479.009489,9.733333333,-0.333333333,2,3439.882041,3.238095238,0.000188644,2.386386337,4061.879739,0.142857143,39,49.5,0.827064078,6866.0,2,5.25,2580.229249,17,16
79.0,5427.660707,20646,62,1.21223204,0.287723034,3253.311297,93.15277778,-0.166666667,4,11885.02,6.316842847,0.000219925,5.808859655,5264.649833,0.2,474,2063.0,4.245645604,173642.0,5,43.43181818,215535.4092,124,85
430.5,6103.375193,80267,34,0.668570999,0.740055558,3325.123015,26.94049214,-0.282073359,5,10948.83889,5.416586693,0.000240964,5.292136548,5461.196122,0.166666667,1435,2313.75,5.375512767,76948.5,5,95.85227273,405647.2911,309,292
86.13333333,5268.153251,20790,43,0.332041379,0.301721969,3048.709907,73.86639015,-0.181448482,5,10573.12667,6.467365967,0.000222519,5.747674795,4996.071907,0.166666667,456,933.75,5.209610822,77214.5,5,35.31818182,167853.1511,131,82
18.0,1175.292106,3918,13,0.030856786,0.052750556,2576.558524,11.11111111,-0.333333333,3,3790.294541,3.345238095,0.000198059,2.50100532,4257.094721,0.142857143,54,117.75,1.237095009,10854.5,3,6.443181818,4926.869292,22,21
12.0,847.7983071,1793,9,0.016444544,0.02766987,2470.205026,9.333333333,-0.333333333,2,3406.85767,3.238095238,0.000187758,2.375097134,4040.120768,0.142857143,36,48.5,0.791079993,6851.75,2,5.011363636,2355.954949,11,15
86.0,5806.966075,22840,65,1.232160568,0.313091408,3245.085182,95.82554458,-0.166666667,4,11830.09,6.271799883,0.000215796,5.757022875,5242.142741,0.166666667,516,2104.0,4.313729694,188170.75,4,44.38636364,258430.8706,135,92
1108.878788,31585.83607,314770,233,4.682133057,1.114630747,3885.874266,2953.351304,-0.055083212,12,73621.66778,23.77185877,0.000282805,27.78439284,6712.467658,0.166666667,21758,13170.0,24.53127176,553592.0,17,894.25,12061576.59,388,1011
438.6666667,16312.17786,107071,102,1.053014938,0.827121493,3401.239927,343.8084902,-0.094933365,7,28888.48,12.81423505,0.00024888,13.09468674,5760.891596,0.2,4512,3038.0,12.03808768,257944.75,7,200.4545455,2689787.906,337,388
433.5,6286.154542,81253,36,0.709679602,0.744877217,3334.158857,27.01826992,-0.279094115,5,11047.16667,5.400103176,0.00024108,5.301817328,5482.246288,0.166666667,1445,2387.5,5.454540568,83043.25,5,96.64772727,442267.1589,311,294
18.0,1120.040861,3815,13,0.028844049,0.052750556,2546.677828,11.11111111,-0.333333333,3,3700.324388,3.380952381,0.000196232,2.478808623,4204.576771,0.142857143,54,109.5,1.21309605,9963.0,3,6.443181818,4707.61071,22,21
12.0,855.1154392,1831,9,0.016697723,0.034039296,2472.210593,9.333333333,-0.333333333,2,3424.455952,3.238095238,0.000187582,2.375621209,4049.979966,0.142857143,36,49.0,0.808352818,7064.5,2,5.011363636,2364.553325,14,15
79.0,5554.906741,21411,63,1.221587309,0.294092461,3257.591552,93.89865203,-0.166666667,4,11921.58333,6.305667975,0.000219587,5.809162306,5272.252675,0.2,474,2086.0,4.356146729,176695.75,5,42.95454545,219027.1463,127,85
444.0,6928.875796,84290,39,0.919580778,0.763876164,3394.046411,27.19249214,-0.273012599,5,11464.26667,5.374129151,0.000243605,5.368993481,5585.254889,0.166666667,1480,2765.0,5.728033785,98652.5,5,99.43181818,571536.9502,319,301
18.0,1152.078503,3812,13,0.030586455,0.052750556,2575.51079,11.11111111,-0.333333333,3,3787.008605,3.345238095,0.000197433,2.497212068,4255.144838,0.142857143,54,111.75,1.220328537,10621.5,3,6.443181818,4746.303401,22,21
12.0,915.4943092,2018,9,0.017954512,0.029793012,2500.589007,9.333333333,-0.333333333,2,3504.705119,3.238095238,0.000188786,2.393567691,4096.874999,0.142857143,36,49.5,0.84181674,7774.75,2,4.772727273,2476.332209,12,15
106.0,6647.515119,31705,75,1.325908742,0.446233682,3326.326424,102.2942786,-0.166666667,4,12551.14167,6.268438538,0.000224266,5.958155627,5398.771332,0.2,636,2349.0,5.135914087,215162.5,5,52.5,349077.2126,195,112
429.0,6099.257757,80182,34,0.655269526,0.739767871,3334.125391,26.72231032,-0.285640996,5,11027.71667,5.452300979,0.000243665,5.327088789,5485.392099,0.166666667,1430,2286.25,5.17410194,77133.0,5,95.85227273,402149.4808,309,291
112.0,7347.546305,30123,77,1.594872806,0.43763178,3329.339741,157.5182124,-0.142857143,5,14639.14861,7.296330027,0.000227583,6.984999477,5404.572959,0.166666667,784,2783.75,6.032459767,211548.0,5,61.80681818,447738.1008,190,119
72.0,4628.479342,15753,42,0.307260173,0.194235754,2936.330802,91.67536232,-0.182074727,5,11601.19333,7.898728722,0.000217344,6.518235108,4840.928667,0.166666667,441,812.5,4.749119837,58689.25,5,40.64772727,106519.6223,82,70
18.0,1183.211663,3847,13,0.031060032,0.054873699,2563.966627,11.11111111,-0.333333333,3,3766.984439,3.345238095,0.000198295,2.504039887,4240.159144,0.142857143,54,113.25,1.230000562,10517.0,3,6.443181818,5313.796199,23,21
58.0,4447.422377,15911,50,0.893395122,0.177072263,3175.781048,27.66785714,-0.25,3,7442.05,4.153045404,0.000211685,3.728547939,5091.5804,0.166666667,232,1438.5,2.994850952,162873.5,4,21.63636364,135285.484,75,62
13.0,623.666778,1544,9,0.018849523,0.030080699,2447.018193,9.733333333,-0.333333333,2,3224.246361,3.0,0.000178285,2.252817546,3935.454798,0.142857143,39,62.0,0.525175361,5225.0,2,5.25,1182.993194,12,16
429.0,6059.132329,80008,34,0.652670172,0.739767871,3322.228198,26.72231032,-0.285640996,5,10961.51944,5.452300979,0.000241196,5.294878789,5465.379382,0.166666667,1430,2285.0,5.241438411,76927.75,5,95.85227273,393981.827,309,291
66.0,5054.989966,18692,53,0.947951519,0.198482039,3232.081818,29.25590062,-0.25,3,7617.521111,4.10532878,0.000221141,3.828843178,5142.77626,0.166666667,264,1462.5,3.521095825,177984.75,4,23.22727273,181856.2133,84,70
80.0,4925.821166,20078,45,0.347753423,0.272682684,2969.579355,93.86666667,-0.182074727,5,12003.51833,7.882454212,0.000219394,6.602102008,4914.168403,0.166666667,490,953.75,5.091543713,69995.25,5,45.10227273,131229.8874,118,77
18.0,1099.22711,3596,13,0.027875272,0.052750556,2539.360398,11.11111111,-0.333333333,3,3685.301054,3.345238095,0.000196078,2.475568746,4196.824974,0.142857143,54,106.5,1.195357184,9560.25,3,6.443181818,4591.532638,22,21
11.0,710.5209293,1602,7,0.012424838,0.035587065,2475.687545,3.607142857,-0.5,2,2288.194138,2.238095238,0.000188893,1.589721462,4057.533739,0.142857143,22,39.5,0.774025834,6338.25,2,2.704545455,1741.349524,15,13
87.0,5802.295181,22363,65,1.228041774,0.313379095,3245.854291,96.09610735,-0.166666667,4,11843.31333,6.283764358,0.000216497,5.76710045,5246.195358,0.166666667,522,2089.0,4.327331608,187387.5,4,44.86363636,261656.8125,135,93
70.0,3702.235798,20048,49,1.009965904,0.246341916,3179.890837,26.68523002,-0.25,3,6921.612222,4.030075188,0.000204834,3.615812978,4880.209382,0.166666667,280,1815.75,2.636161461,142909.75,4,25.77272727,137271.426,106,74
64.0,4630.366974,16496,53,0.965670371,0.193948067,3209.544803,52.24361629,-0.2,3,9261.873611,5.044296788,0.000211595,4.67348929,5077.758483,0.166666667,320,1431.75,3.386182229,162447.75,4,29.43181818,158611.0713,82,69
432.0,6218.489474,81082,35,0.641307733,0.746712672,3332.378972,26.8000881,-0.2826471,4,11062.33889,5.435817462,0.000241196,5.303682404,5486.797675,0.166666667,1440,1910.0,5.23996516,83027.75,5,96.25,435266.0445,312,293
59.42857143,4546.458171,14199,38,0.282773465,0.163470348,2901.293782,80.0,-0.181033828,4,11296.08083,8.221611722,0.000213538,6.40117017,4779.336898,0.166666667,364,596.0,4.803159182,53990.25,5,35.07954545,90566.55005,69,59
18.0,1144.399653,3716,12,0.029447628,0.052750556,2546.427231,11.11111111,-0.333333333,3,3713.771888,3.345238095,0.000195886,2.478039061,4211.610191,0.142857143,54,110.25,1.234505826,9076.25,3,6.443181818,4823.688783,22,21
11.0,720.0679772,1594,6,0.012633215,0.035587065,2481.613626,3.607142857,-0.5,2,2304.136361,2.238095238,0.000189,1.592072695,4071.021833,0.142857143,22,38.0,0.780970635,5254.5,2,2.704545455,1754.693199,15,13
58.0,4263.506093,15295,50,0.88709155,0.177072263,3153.160502,27.66785714,-0.25,3,7322.74,4.153045404,0.000210837,3.700420579,5043.979286,0.166666667,232,1428.75,2.825448511,162150.75,4,21.63636364,131400.8257,75,62
429.0,6100.304549,80267,34,0.629827425,0.744014156,3328.683908,26.72231032,-0.285640996,4,10993.67639,5.452300979,0.000240964,5.295030759,5470.884553,0.166666667,1430,1890.0,5.16689816,79452.25,5,95.85227273,410532.0728,311,291
54.85714286,3939.393328,12207,36,0.258045316,0.132595609,2885.69426,77.96666667,-0.182074727,4,11015.51889,7.947652348,0.000213083,6.361145567,4726.761829,0.166666667,336,551.0,4.008391176,45312.25,5,33.40909091,68999.52902,55,55
18.0,1136.348586,3730,12,0.029442461,0.052750556,2539.460637,11.11111111,-0.333333333,3,3685.352721,3.380952381,0.000195427,2.469862361,4194.252179,0.142857143,54,108.0,1.243464436,8740.25,3,6.443181818,4939.766855,22,21
11.0,713.4350851,1586,6,0.012554472,0.035587065,2480.528569,3.607142857,-0.5,2,2295.459138,2.238095238,0.000188857,1.590464759,4063.726911,0.142857143,22,38.0,0.778272119,5163.5,2,2.704545455,1741.349524,15,13
81.0,5945.658942,21142,63,1.217007723,0.305283546,3230.505565,93.90415102,-0.166666667,4,11715.705,6.269537439,0.000214961,5.726894883,5219.484933,0.166666667,486,2042.0,4.704825201,184137.75,4,42.0,243131.5599,132,87
448.5,6619.418859,83237,37,0.756016757,0.76049294,3373.007953,27.03610342,-0.274544064,4,11328.74167,5.40358303,0.00024325,5.355167618,5548.709927,0.166666667,1495,2121.0,5.493234164,92774.75,5,101.0227273,518278.8678,317,304
102.0,6783.815077,26463,70,1.471821947,0.373183785,3399.759545,146.8723465,-0.142857143,4,15008.29944,7.207985038,0.000232019,7.114762857,5498.209208,0.166666667,714,2222.0,5.37968942,199202.25,5,60.69318182,361696.1349,161,109
109.0,7263.168413,28499,75,1.585985641,0.383690163,3316.488765,154.5087102,-0.142857143,5,14458.46889,7.233626064,0.000227376,6.954506504,5372.00893,0.166666667,763,2721.25,5.86664761,209563.5,5,60.13636364,432204.5157,165,116
2455.284936,174436.9023,716134,2186,114.4011493,1.696737593,4974.138854,39298.98228,-0.018589459,40,242351.4694,62.17501336,0.000254388,71.93009287,7313.622309,0.2,138388,109270.0,100.8409219,8379165.0,43,1923.886364,335091951.8,468,2444
156.0,6111.359658,38665,43,0.567468327,0.560118031,3289.84394,67.99878718,-0.2,4,10477.30833,5.245104466,0.000236128,5.162877926,5383.621743,0.166666667,780,1913.0,5.561595557,93874.75,5,64.03409091,495561.3502,242,161
71.0,4520.250241,18555,39,0.399824204,0.272394997,3002.593646,63.87015973,-0.2,5,8721.218056,5.338527812,0.000219202,4.714386874,4947.475024,0.166666667,355,1121.25,4.54922746,69555.0,5,30.22727273,149742.5798,118,76
85.71428571,4743.281277,17970,41,0.423017682,0.267751693,2991.262731,86.50322581,-0.178215635,4,12097.88417,7.823479853,0.000220361,6.615440429,4927.123624,0.166666667,525,897.0,4.487328335,65984.5,5,48.44318182,144297.928,115,82
18.0,1129.368419,3732,12,0.029718418,0.052750556,2561.57999,11.11111111,-0.333333333,3,3736.311888,3.345238095,0.000197355,2.49105616,4225.710443,0.142857143,54,105.75,1.219068456,8680.75,3,6.443181818,4797.893656,22,21
11.0,748.4027197,1683,6,0.013526905,0.035587065,2502.697118,3.607142857,-0.5,2,2339.654138,2.238095238,0.000190078,1.602243556,4101.503588,0.142857143,22,39.5,0.794750903,5588.0,2,2.704545455,1828.083408,15,13
100.0,6372.459807,27038,70,1.26935458,0.431768707,3276.852698,99.59826252,-0.166666667,4,12060.98167,6.282653247,0.000218293,5.824990734,5287.944003,0.166666667,600,2214.0,5.06644348,202109.5,4,49.15909091,323948.5561,189,106
168.0,7062.796142,41888,66,1.499149521,0.5808431,3567.692666,99.17505411,-0.166666667,4,14120.68167,6.053768447,0.000239751,6.393304249,5729.37773,0.166666667,1008,3124.0,5.414073208,200773.25,4,85.90909091,517213.8776,250,174
14.0,809.1239509,2048,9,0.021650054,0.038860955,2573.337907,10.0,-0.333333333,2,3540.456667,3.0,0.000191131,2.392153988,4136.586253,0.166666667,42,65.5,0.652839978,5473.75,2,5.488636364,1875.878971,16,17
378.2,13157.83811,93998,80,0.892485542,0.80614905,3399.384251,317.9642234,-0.096527775,5,26360.51,11.44697035,0.00025025,12.02651466,5760.450018,0.2,3751,2160.0,9.804028351,187884.0,6,184.625,1775277.115,332,352
96.0,4392.649819,18174,41,0.29845276,0.365375923,3194.624991,198.0791513,-0.125,4,15114.14667,8.245231999,0.000235905,8.075867411,5215.528543,0.166666667,768,758.0,4.333312566,50380.0,5,69.36363636,126845.6923,158,104
39.0,2530.799136,11945,23,0.11786141,0.129143365,2990.239107,27.145,-0.25,3,6466.506667,4.197101449,0.000208943,3.636996236,4822.777057,0.166666667,156,370.5,2.548810283,38209.5,3,15.90909091,29613.89978,55,43
14.0,726.2630796,1924,10,0.02185312,0.036737813,2517.265499,10.0,-0.333333333,2,3388.445833,3.0,0.000187441,2.338922345,4037.199525,0.166666667,42,66.5,0.633265657,5832.5,2,5.488636364,1765.533149,15,17
96.0,4217.631234,17765,42,0.323993716,0.361129639,3119.507404,198.0791513,-0.125,5,14597.79111,8.245231999,0.000231107,7.905987089,5108.852309,0.166666667,768,951.25,4.048069382,50238.0,5,69.36363636,121426.2788,156,104
24.0,1842.405813,4972,17,0.066551261,0.086611499,2832.931082,25.525,-0.25,3,5750.66,4.20952381,0.0002,3.43993723,4560.511134,0.166666667,96,198.75,1.786885016,17419.25,3,11.13636364,9775.507429,37,28
65.0,3275.048324,18833,45,0.807727128,0.202152949,3132.492826,10.86440678,-0.333333333,2,4995.868333,3.029038113,0.000201329,2.659714691,4758.768226,0.166666667,195,1195.0,2.165232507,135171.75,2,17.65909091,113828.164,86,68
