Density Centrality,DNC Scores,Local-Global Centrality,K-Shell Value,Subgraph centrality,Betweenness Centrality,DIL Centrality,CLC Values,Eccentricity Centrality,I-GSM Values,H-GSM_1,Improved Gravity Index Values,PE Values,GSM,Second order centrality,HCC Value,Coreness Centrality,MCGM Values,PageRank Centrality,Degree Centrality,Centrality Values,Semi local centrality,Local Gravity Model Centrality,MDD Value,LGC Scores
1753.818182,40.85852988,98.91453848,28,9.400000000000001e+28,0.000194379,1510.644526,1116742.576,0.25,3455.983054,48476.75403,280182.0,0.372604547,9811.829299,-2932.869555,0.707694332,1070,54.77740109,0.0009724,0.042049934,16727.37534,1740138,91680,31.4,15959314800.0
438.1363636,15.04624151,32.85376832,12,1.53e+28,1.07e-05,85.77099583,348447.3241,0.25,1596.671136,7176.214243,83382.0,0.14636531,8454.092487,-4875.185297,0.355476317,404,15.15668119,0.000500239,0.015768725,6515.504276,721087,14400,12.0,4253461326.0
493.2613636,16.60023033,36.29293748,13,2.18e+28,8.22e-06,125.1125143,390435.6957,0.25,1763.909335,6452.113037,97503.25,0.155883814,8666.855613,-4673.798304,0.38870141,455,18.56898024,0.000498806,0.017082786,7055.615424,810809,17407,13.0,5118293180.0
255.8181818,10.08692819,21.20029282,8,6.280000000000001e+27,1.68e-05,71.79323552,277326.503,0.2,1149.591589,4490.942783,48578.0,0.092625346,8181.563019,-6005.258753,0.269087661,247,8.759697821,0.000406154,0.010512484,4082.817532,473859,6336,8.0,2395771632.0
1740.375,43.9104277,101.3782271,32,1.18e+29,0.000152817,2015.839215,1151021.684,0.25,3633.551629,377921.0253,318616.0,0.368941442,9815.584401,-2883.286658,0.832884445,1150,60.41409041,0.000956983,0.043363995,17100.54398,1848057,100452,33.0,17030218275.0
813.1136364,24.75331984,54.39494119,19,3.1800000000000002e+28,6.1e-05,359.0570654,570478.6598,0.25,2114.140323,7132.005667,152342.0,0.21805639,8949.815624,-3854.764217,0.438092007,625,27.09242471,0.000675863,0.024967148,9947.432455,1000124,31464,19.0,7007096642.0
513.9431818,17.11683135,36.53372749,12,1.36e+28,3.74e-05,177.6358222,367106.4524,0.25,1533.143954,5767.957802,90612.0,0.145514873,8743.192922,-4703.245466,0.331686411,412,16.75747617,0.000527813,0.017082786,6624.986947,662086,14235,12.7,4256924032.0
150.7386364,6.032484469,13.08279885,5,3.6300000000000005e+27,1.98e-06,16.69903257,178808.4498,0.2,950.3927891,92542.3824,29090.0,0.064141753,8030.386995,-7590.321783,0.205462816,173,5.660272617,0.00032235,0.006570302,2792.251126,360076,3010,5.0,1747642011.0
1830.977273,45.05628474,104.0390443,29,1.03e+29,0.000184478,906.6785975,983633.7995,0.25,3565.066199,350949.7725,282800.75,0.382606632,9683.005734,-2849.083652,0.714020767,1106,55.66662734,0.001040665,0.044678055,17569.1244,1809633,101388,32.5,16556251810.0
203.7954545,7.148336821,16.06229016,6,5.950000000000001e+27,1.58e-06,16.06097395,208530.4269,0.2,1147.630021,95082.39214,37831.5,0.078068481,8216.307966,-6918.604553,0.262437658,202,7.559932204,0.000349925,0.007884363,3366.654119,464093,4674,6.0,2437092800.0
280.6363636,11.58666511,23.7643649,9,7.080000000000001e+27,4.25e-05,76.67309549,268320.786,0.25,1185.081519,4440.397783,54450.0,0.100780184,8133.92149,-5677.477592,0.274397694,279,9.587203875,0.000443174,0.011826544,4486.667845,494375,7461,9.0,2535709980.0
5587.272727,107.2206498,267.8125076,35,3.3e+29,0.002461207,11576.82816,2413716.518,0.25,6349.926662,433378.811,420918.75,0.854930728,10780.20422,-1777.773559,1.037764284,2533,121.410792,0.002216371,0.105124836,39365.96833,3198920,423600,63.5,47177255175.0
343.0,14.41034845,29.09459623,11,9.310000000000001e+27,1.78e-05,114.1763495,303104.799,0.25,1258.28591,3986.879051,67171.5,0.123530227,8184.635534,-5121.517467,0.291849626,344,11.59447457,0.000477843,0.014454665,5604.584725,542342,9889,11.0,2818571035.0
346.5,16.87227997,31.25052928,12,7.510000000000001e+27,7.83e-05,212.0384501,302294.8808,0.2,1188.086254,2609.456033,68499.0,0.118198356,8106.867203,-4892.356007,0.278666399,400,11.12959231,0.000487781,0.015768725,5608.931562,498400,10176,12.0,2488636112.0
1298.818182,34.95873397,78.26991387,25,6.5e+28,5.73e-05,565.4245603,770111.2037,0.25,2871.787362,220478.3464,233325.0,0.288553113,9534.571558,-3277.51056,0.583383069,872,43.44530383,0.000811635,0.034165572,13411.17737,1416247,60684,26.0,11881363965.0
362.25,11.34269172,25.37985532,9,1.05e+28,7.75e-06,107.724466,358138.8233,0.25,1445.396034,105132.297,68454.0,0.107714411,8742.062001,-5657.61248,0.315834782,284,13.14797203,0.000420659,0.011826544,4790.676654,607103,9072,9.0,3823338753.0
995.75,29.39230403,63.90496109,17,2.67e+28,0.000260172,973.1633864,633523.2615,0.25,2020.926598,13985.00874,140862.0,0.230840305,9090.732684,-3608.608652,0.419064698,615,27.32245756,0.000789559,0.02890933,10507.82769,927274,33770,20.5,6954801480.0
2227.272727,52.26266374,124.6165295,34,1.58e+29,0.002874228,1800.009835,1312881.514,0.25,4240.673095,606829.8312,351441.0,0.438555435,9934.093441,-2635.747848,0.941801506,1330,70.86197919,0.00130158,0.052562418,20085.84285,2172917,143960,38.8,21651500322.0
1963.738636,52.60675132,116.7198793,28,6.570000000000001e+28,0.000808048,3529.443189,1040040.577,0.25,2822.498899,28388.05714,250880.0,0.398670936,9554.374036,-2658.647349,0.565033361,1160,49.62698711,0.001208624,0.051248357,18353.51016,1367814,88023,34.2,12688340003.0
6370.0,120.2673862,301.043973,35,5.45e+29,0.002783208,12292.34312,2839091.668,0.25,7672.29512,5712847.205,452016.25,0.942149831,10980.53079,-1679.884947,1.226982665,2861,149.7382166,0.002366681,0.115637319,44260.92736,3916989,565752,69.1,62802570830.0
79.94318182,3.584842163,7.694435209,3,1.8900000000000001e+27,0.0,3.0,91008.59131,0.25,747.2038686,8003.120169,16201.5,0.03896893,7870.84332,-9796.838159,0.15770114,105,3.424160235,0.000269868,0.003942181,1682.085734,247387,1245,3.0,1086843917.0
4198.409091,88.10321053,210.0025001,34,1.77e+29,0.003591377,9768.326315,1943660.379,0.25,4810.74383,291256.8727,371110.0,0.669519494,10381.44874,-2013.520101,0.861972384,1930,90.24452698,0.001977238,0.085413929,30741.14172,2395777,258830,52.4,30717892183.0
1538.727273,42.3805455,93.24945034,28,6.9e+28,0.000691426,3438.14388,1085003.66,0.25,2841.996622,31645.9029,258706.0,0.322795736,9604.084169,-2989.568368,0.603539868,1021,47.89299921,0.000946743,0.040735874,15081.19314,1383469,70990,30.4,12025183940.0
1023.75,28.10816117,64.27866217,19,3.2200000000000003e+28,0.000717345,875.7929813,665335.0545,0.2,2062.75145,7463.910069,160307.75,0.239010257,9155.497429,-3629.00141,0.425532838,647,29.98739331,0.000900987,0.02890933,10682.0547,952984,34518,20.8,7216000026.0
501.1363636,15.12560151,33.91453168,12,1.19e+28,6.66e-05,345.8498874,461622.2313,0.25,1492.285203,5046.552622,90291.0,0.142473615,8784.081797,-4882.636876,0.321990893,389,15.91251486,0.000506301,0.015768725,6318.413102,634558,12672,12.0,3991867110.0
1581.363636,36.5203734,86.48068349,25,6.98e+28,0.000611152,1542.385225,1041418.801,0.25,3163.926759,257211.1819,246668.75,0.31555325,9722.038929,-3156.174285,0.608880365,891,47.09492991,0.00091043,0.036793693,14134.51028,1548690,72604,27.1,13908018448.0
3164.318182,67.82199291,163.4007683,34,1.6e+29,0.001153395,6412.723786,1680644.391,0.25,4428.480116,140678.5517,366775.0,0.556867992,10283.59522,-2285.462932,0.843931012,1663,80.47350767,0.001473576,0.067017083,25563.84925,2230698,188547,45.3,25032662984.0
441.0,17.96152768,37.1025946,10,6.420000000000001e+27,0.000558649,248.1101446,293664.4718,0.25,1108.865276,1365.072068,61065.0,0.133455677,8198.471926,-4634.196119,0.244687082,359,11.39419966,0.000725452,0.018396846,5886.906406,440994,10332,12.8,2422840167.0
217.6363636,11.65739219,22.62949822,7,2.4700000000000003e+27,0.000341342,74.82439099,166775.2079,0.25,759.5678123,1088.261769,34774.25,0.0765537,7736.242414,-5874.547125,0.161657816,198,6.055806658,0.000581035,0.011826544,3354.954659,267433,4032,8.4,1168858630.0
98.31818182,7.662036754,14.01469391,5,5.53e+26,0.000133622,45.07937625,95137.44476,0.2,453.5872483,856.68542,16405.0,0.039671828,7160.195772,-7435.882009,0.104786369,91,2.522056493,0.000529614,0.007884363,1639.250959,132775,1386,5.7,397743696.0
586.8863636,18.43089687,39.85749764,14,1.57e+28,7.51e-05,475.1655715,513207.8138,0.25,1652.809241,117759.5941,109105.5,0.156522703,8883.218588,-4514.099266,0.361475491,454,19.15085498,0.000543392,0.018396846,7135.129421,729478,16842,14.0,4833104472.0
208.3295455,11.24216152,22.33528674,7,1.7900000000000002e+27,0.002747207,195.3244297,201899.4351,0.25,695.1055345,1108.20072,32266.5,0.076727165,7610.761649,-6100.131566,0.155827119,175,5.336661831,0.00070834,0.011826544,3315.03868,238516,3618,8.4,986211630.0
3296.840909,70.15042501,169.7957236,34,1.57e+29,0.001468466,6254.094337,1704559.157,0.25,4540.99907,1097913.333,367863.0,0.57206063,10260.59136,-2242.744361,0.840510232,1649,80.91989004,0.001567735,0.069645204,26035.63635,2276995,201135,46.4,26345363460.0
262.7386364,11.70487667,23.49032995,9,4.6400000000000005e+27,2.78e-05,150.0490452,263423.2147,0.2,979.5323102,1194.503955,51975.0,0.100782138,8075.772059,-5654.991618,0.21605611,298,8.587336681,0.000423636,0.011826544,4566.502984,377992,5670,9.0,1844804025.0
2465.590909,53.11769441,130.9870766,35,1.9400000000000002e+29,0.000285743,2028.469938,1498002.304,0.25,4826.514998,697389.9811,388928.75,0.475834147,10165.43898,-2566.68141,1.000929625,1404,79.98603862,0.001172245,0.053876478,21571.26331,2497045,169576,40.1,26396962314.0
1967.795455,49.888924,115.01261,31,9.77e+28,0.000663786,2078.259067,1115358.554,0.25,3433.290179,433838.7923,291508.5,0.420913002,9631.03408,-2688.128427,0.692989271,1205,56.41662757,0.00119201,0.049934297,19246.1916,1738440,108338,35.9,15882006448.0
3498.409091,84.36552721,189.0282437,35,2.03e+29,0.000458848,1868.972444,1485805.638,0.25,4738.506379,1479076.064,365251.25,0.620568168,10134.46515,-2104.557039,0.970150914,1881,86.90501296,0.001691494,0.078843627,29676.51163,2423524,238260,51.0,28427075375.0
2755.375,64.19977467,145.9681906,30,8.35e+28,0.005148992,5927.066367,1322137.783,0.2,3363.376452,51300.74472,293730.0,0.460201748,9862.527679,-2441.721414,0.62669787,1241,61.0272987,0.001762084,0.061760841,20869.88717,1625053,127699,40.4,17343556910.0
2841.443182,67.63385445,154.6682748,35,1.9e+29,0.000424211,2516.953038,1408088.169,0.25,4567.04069,952876.0134,370947.5,0.523692608,10138.56591,-2340.147896,0.960662185,1657,81.31633371,0.001356647,0.064388962,24770.38911,2339380,189042,45.1,25404869581.0
3014.215909,69.05177197,160.7933021,33,1.67e+29,0.000737677,4058.109499,1581245.796,0.25,4399.12507,879249.2741,345006.75,0.552725555,10083.88243,-2291.313348,0.885898457,1601,77.73743108,0.001486816,0.067017083,25791.32348,2250504,188088,45.0,24712667262.0
1987.840909,45.16832137,109.7598537,32,1.38e+29,0.000224488,1940.432911,1239865.193,0.25,4058.437577,454397.4153,336728.0,0.406197372,9981.664475,-2794.962765,0.88515208,1198,66.23745263,0.001027624,0.045992116,18413.75513,2084086,120085,34.4,20308922926.0
1321.568182,33.76279691,78.41092091,24,7.1e+28,0.000121729,868.8328681,889118.741,0.25,3007.984701,230716.8483,224694.0,0.298835192,9517.681215,-3274.430098,0.612222676,870,43.51503605,0.00082434,0.034165572,13568.49418,1500131,64272,25.4,12572515623.0
2348.659091,55.68557068,131.1668899,34,1.63e+29,0.0001757,1391.397691,1281585.516,0.25,4310.835125,634146.5097,353311.0,0.473128472,9987.246291,-2539.899043,0.915789085,1420,72.79609683,0.001199703,0.055190539,21870.15937,2225056,153510,40.2,22482467182.0
1559.409091,37.87633135,88.65622773,27,6.490000000000001e+28,0.000371859,1657.815892,1011352.193,0.25,3081.863141,289917.8516,260543.25,0.323525354,9667.639671,-3096.287886,0.591298267,922,47.18628182,0.000928442,0.038107753,14607.46753,1496178,73022,28.4,13395478331.0
1165.420455,29.76493564,68.78581823,19,3.83e+28,0.002111482,1539.737451,858330.4039,0.25,2445.207625,177898.955,171693.5,0.246267358,9366.493436,-3543.381249,0.488418691,683,33.30839681,0.000894965,0.03022339,10844.36356,1145420,44252,21.8,9376569400.0
417.1363636,15.89724681,32.57716866,12,1.16e+28,1.71e-05,143.6675731,329028.9637,0.2,1422.830546,13122.93291,80466.0,0.134092207,8445.830055,-4880.751588,0.319075545,417,14.03119071,0.00048455,0.015768725,6145.050514,612383,12396,12.0,3531911218.0
146.5227273,7.982903129,14.96999971,5,1.14e+27,0.001420151,106.4617077,189807.8187,0.2,647.9296493,3281.275789,23310.0,0.05534029,7662.313052,-7431.694092,0.135356445,140,3.929253675,0.000577668,0.007884363,2324.258917,202893,2112,5.7,831122330.0
4570.681818,88.93277568,224.1932096,35,2.57e+29,0.006405403,9962.808589,2167678.996,0.25,5653.625387,260060.4768,407050.0,0.732410123,10579.87766,-1960.51004,0.996541832,2134,104.8808015,0.00216245,0.08935611,33258.07502,2854505,322252,56.9,37927762080.0
287.7954545,11.53913566,24.0627129,9,1.01e+28,3.54e-06,78.34173466,298492.6612,0.2,1283.624746,4502.064236,57640.5,0.106860163,8291.97731,-5640.00702,0.298174215,314,10.951536,0.000406364,0.011826544,4839.287608,549966,8199,9.0,2937531792.0
862.2727273,25.13294882,57.08175572,20,2.26e+28,0.000166022,681.1860191,562840.659,0.25,1953.877374,5729.361316,155845.0,0.234115208,8949.163819,-3754.862371,0.415303271,655,25.62092695,0.000735602,0.026281209,10361.14249,899121,30020,20.0,6172109121.0
511.1590909,23.98015324,44.68740737,14,7.480000000000001e+27,0.000147585,222.4054062,271352.9663,0.2,1196.940168,2044.990506,83629.0,0.150178185,8150.071682,-4186.489955,0.270923371,391,13.82239704,0.000734075,0.022339028,6934.471375,481521,14161,16.4,2810190712.0
1151.420455,35.0083042,72.30400746,15,2.1100000000000002e+28,0.000698546,713.3218695,545563.8764,0.25,1939.055474,18435.01617,120738.75,0.225254338,8992.877484,-3438.143868,0.38439624,579,25.52371054,0.000999376,0.032851511,10259.16958,844282,36425,21.4,6703538292.0
725.4545455,28.1727288,54.88018545,15,1.24e+28,0.000219693,678.0644166,398037.4736,0.2,1461.770742,2439.210199,103743.75,0.185486151,8560.482331,-3827.539523,0.311866566,502,18.75184738,0.000791763,0.026281209,8645.575093,612853,20900,18.8,4083034570.0
1160.727273,32.88970968,70.63550911,15,3.6600000000000003e+28,0.001113902,698.1641489,729573.6946,0.25,2371.658704,151002.4515,129360.0,0.233717267,9130.901253,-3484.330154,0.460855818,619,29.49859973,0.000939014,0.031537451,10499.31935,1106688,44880,21.6,8874503610.0
1725.818182,41.43004282,98.16468727,28,7.03e+28,0.00032325,2568.279278,1112731.767,0.25,3027.752338,24868.47276,270900.0,0.363095365,9780.792886,-2936.215676,0.623882223,1048,50.63957983,0.000989594,0.042049934,16419.12958,1484569,78368,30.8,13379843685.0
2087.272727,54.30890622,122.4795687,35,1.48e+29,0.000176555,1284.87068,1133132.782,0.25,4023.293042,592611.6351,346150.0,0.436845084,9815.129244,-2610.162741,0.933560893,1361,68.04551736,0.001135087,0.052562418,20460.16198,2072659,136280,38.8,19889341143.0
806.1136364,23.77411845,51.85460768,14,2.31e+28,0.000271806,382.4031852,542747.4903,0.25,1986.525616,131019.0519,113295.0,0.190851184,8935.588649,-4024.977906,0.413702968,482,22.68215905,0.00073075,0.023653088,8473.82066,909581,27396,16.8,6522853041.0
2823.863636,70.4911545,155.7691505,31,1.38e+29,0.00064314,2594.670586,1297833.662,0.25,4046.259685,720509.1813,314270.25,0.507214819,9954.252851,-2329.959949,0.780928379,1520,71.07650209,0.001459686,0.065703022,24078.38375,2034993,168100,43.1,22088150109.0
2024.909091,47.77354368,113.4485639,31,9.07e+28,0.00039361,2910.749952,1194323.4,0.25,3409.702973,29982.46468,299026.0,0.421334555,9757.578916,-2719.124129,0.677945409,1195,56.83028717,0.001145535,0.048620237,19030.95345,1707341,104229,35.5,15790199040.0
476.3181818,14.9814337,33.58592796,12,1.46e+28,4.05e-05,250.0706362,444471.9057,0.25,1605.909132,6172.004797,88665.0,0.143428222,8690.028918,-4872.670586,0.358625226,401,16.14674533,0.000492079,0.015768725,6339.404432,710937,14196,12.0,4393298780.0
2377.215909,59.33364769,132.4666046,27,7.900000000000001e+28,0.000898208,4338.202852,1149383.137,0.25,3348.891775,424156.5923,262190.25,0.435854122,9790.500104,-2530.547956,0.615610684,1237,56.05029556,0.001332084,0.056504599,20278.8137,1630962,117175,37.3,16551870878.0
1301.522727,35.2160072,80.08022986,25,6.1600000000000005e+28,0.000395706,1190.54429,880266.4803,0.25,2805.969211,226751.6581,223281.25,0.299830629,9374.229691,-3220.060541,0.574715493,873,41.34313175,0.000901318,0.035479632,13654.60229,1392581,61749,26.4,11266194225.0
1669.818182,42.08481764,97.81480559,27,9.26e+28,0.000119089,1164.085645,958852.9621,0.25,3414.164292,296114.0235,264573.0,0.359572771,9687.152291,-2937.683192,0.674536168,1053,52.7125799,0.000960174,0.042049934,16469.06166,1710202,90720,31.4,15560362227.0
1004.5,29.64814998,64.40612554,21,4.86e+28,3.05e-05,230.1784947,581824.4334,0.25,2545.048632,180362.0202,181214.25,0.243485626,9206.9367,-3574.633688,0.528085153,756,34.01822215,0.00071309,0.02890933,11324.1359,1241089,45210,21.7,9482808052.0
595.3977273,20.26577396,42.16977182,14,1.8800000000000001e+28,6.26e-05,286.0707533,467999.7191,0.25,1743.82377,120424.0697,106221.5,0.163753115,8759.635428,-4371.591389,0.378303365,471,19.48590508,0.000577368,0.019710907,7562.870572,790193,19620,14.7,5175661764.0
2050.602273,54.5302984,118.6315125,27,8.040000000000001e+28,0.0004521,1916.420816,1001263.348,0.25,3275.946765,367691.1401,256439.25,0.394244151,9661.5096,-2668.973915,0.613970223,1162,53.15284306,0.001196324,0.051248357,18528.15384,1610100,104598,35.1,15402206046.0
2038.193182,54.24927462,118.0481884,27,7.03e+28,0.000555759,2692.247254,985240.9073,0.25,3090.534834,363099.2276,250600.5,0.395417188,9618.512766,-2668.629812,0.588461388,1155,50.90214608,0.001208229,0.051248357,18513.00454,1505135,97812,35.1,14227284504.0
5746.363636,105.6038711,271.9233782,35,4.62e+29,0.003858162,14399.55033,2890497.981,0.25,7157.68234,597684.3085,444237.5,0.883455564,10883.33401,-1772.116465,1.257036232,2598,136.6867299,0.002250614,0.105124836,40566.14144,3674078,482160,65.0,55017910257.0
814.5454545,27.17515358,56.90173308,20,3.7500000000000003e+28,1.37e-05,127.4966415,462227.4784,0.25,2209.829029,153685.4572,159415.0,0.21800942,8936.930238,-3758.051047,0.47155066,682,28.69377922,0.000663477,0.026281209,10199.5806,1061710,35100,20.0,7490585895.0
957.25,30.59569705,63.57631139,21,4.7500000000000005e+28,3.39e-05,195.2611956,540094.293,0.25,2413.341119,180664.3419,174662.25,0.233618788,9091.293189,-3581.275498,0.507704486,741,32.77071207,0.000711848,0.02890933,11066.0068,1177283,42636,21.7,8746605651.0
1432.136364,36.77049031,84.91208359,27,8.5e+28,5.71e-05,565.7650255,843449.8578,0.25,3264.753239,257016.0082,258923.25,0.321335225,9593.733465,-3148.227752,0.667754153,958,48.84140445,0.000855376,0.036793693,14739.7497,1642816,75964,27.7,14184762864.0
907.0568182,26.69048973,59.58253746,20,2.19e+28,0.000297939,1221.716475,636859.0971,0.25,1904.798621,7454.159035,151435.0,0.232925152,8892.102292,-3672.292124,0.402835956,644,25.32548779,0.000781021,0.027595269,10305.65606,872039,30681,20.7,5963051304.0
1118.727273,32.03924527,70.41367881,23,4.24e+28,0.000198752,939.7127821,752520.5322,0.25,2516.581696,192088.3304,197644.75,0.261209118,9254.580777,-3421.749871,0.507562781,764,34.89580021,0.00079496,0.031537451,11955.0247,1214016,48504,23.7,9390120762.0
1804.090909,47.92813549,105.5966511,27,6.33e+28,0.000753267,2572.601355,994359.4069,0.25,3013.377957,321412.8968,250215.75,0.357695656,9550.563953,-2823.951829,0.581394114,1019,47.84714802,0.001116181,0.045992116,16484.379,1458687,85645,32.0,13342075082.0
2491.840909,62.46641337,142.6549638,34,1.45e+29,0.00040319,2594.527208,1343828.046,0.25,4114.786365,56903.31472,343944.0,0.492875342,9971.736115,-2421.111006,0.833399109,1552,71.53165501,0.001291064,0.060446781,23038.15248,2083751,158838,43.3,21365486588.0
