Global Relative Change in Avg Clustering,Degree Centrality,Local Gravity Model Centrality,LGC Scores,Betweenness Centrality,I-GSM Values,H-GSM_1,Centrality Values,Subgraph centrality,DIL Centrality,Extended Degree,Extended Improved Gravity Index Values,Improved Gravity Index Values,EHCC Value,Second order centrality,DNC Scores,Closeness Centrality,HCC Value,Local-Global Centrality,K-Shell Value,Semi local centrality,H Values,Node H-Index,MDD Value,Leverage Centrality
0.000852272,0.003722084,246,195672,0.00013741,124.9033856,293.6656473,120.4848964,54.58060846,6.583333333,20.0,2843.0,290.0,3.211242879,-8495.860967,10.01666667,9.74e-05,0.445584178,2.547174108,5,1282,0.045411734,5,5.7,-0.047619048
0.000280108,0.00248139,116,72891,0.0,89.22467336,263.2292942,56.71781395,27.9144494,4.0,14.0,1510.0,158.0,2.188760704,-9597.923532,6.685714286,8.99e-05,0.326978611,1.533670805,4,783,0.017268955,4,4.0,-0.279487179
0.000522057,0.001240695,42,140712,0.0,122.9326633,282.9756278,101.0721301,34.87735558,2.0,9.6,2322.5,133.0,1.945806313,-11264.26578,2.666666667,9.16e-05,0.165142775,0.836317621,2,1477,0.106699479,2,2.0,-0.632352941
0.000522057,0.001240695,42,140712,0.0,122.9326633,282.9756278,101.0721301,34.87735558,2.0,9.6,2322.5,133.0,1.945806313,-11264.26578,2.666666667,9.16e-05,0.165142775,0.836317621,2,1477,0.106699479,2,2.0,-0.632352941
0.002622477,0.003722084,240,510143,3.76e-05,150.9113468,294.5224592,232.8978451,132.7734488,16.75,19.6,4849.0,400.0,4.620328903,-7675.771155,9.133333333,9.24e-05,0.392232453,2.576192653,4,2857,0.517667713,4,5.1,0.068722944
0.000648584,0.003722084,342,1005810,0.00140088,189.9038627,306.9919122,273.8745298,190.2272903,31.5959253,26.4,5458.25,605.0,5.09262298,-7808.353586,8.189173789,9.43e-05,0.554079037,2.692671221,4,3806,0.604647917,4,4.8,0.024891775
0.000299432,0.003101737,270,863604,7.56e-05,184.5002598,305.7247424,304.5770462,268.5527479,21.46757164,24.6,7087.5,583.0,6.419941958,-7430.05456,6.67967033,9.59e-05,0.694654437,2.244983339,4,4102,0.845908864,5,5.0,-0.336728184
0.000333424,0.004342432,616,1907272,0.00071281,233.3192638,323.4548724,477.0102763,506.3929037,30.64795205,39.4,10105.75,771.0,8.870663896,-6637.382314,9.953330221,0.000100878,1.110891763,3.315262564,4,6718,1.423703634,5,6.1,-0.129761905
0.002518739,0.003722084,138,99396,1.19e-05,73.46535388,244.1167023,126.217794,19.58464984,27.72619048,12.8,1321.0,117.0,1.871448533,-9711.931526,9.095238095,8.14e-05,0.133040737,2.111840942,3,799,0.014295181,3,4.5,0.25952381
0.000588045,0.003722084,480,1532069,0.000188728,216.3021187,311.8284259,369.0427274,415.1513551,25.55235732,35.6,8362.5,926.25,8.413758017,-6821.973464,8.191326899,9.57e-05,1.112142166,2.733130367,5,5718,1.20105218,5,5.7,-0.278157137
0.000547426,0.005583127,1089,3274184,0.000423685,271.0155386,331.8468175,594.4719063,1208.303229,53.85709414,53.8,13545.25,1206.25,12.98416037,-5863.834611,11.9157164,0.00010102,1.24545878,4.330267991,5,9011,3.083650312,7,8.4,-0.12068349
0.000187448,0.006823821,1606,4584500,0.000264357,291.8412718,330.3916582,755.848927,1836.887266,94.19539318,65.0,17623.75,1327.5,16.02445272,-5421.504995,14.76311345,9.78e-05,1.303654473,5.239633778,5,11059,4.970813763,9,9.5,-0.043096971
0.000628671,0.001240695,82,454520,0.0,158.2468923,292.3370203,182.0076547,130.0193583,2.0,17.6,4122.5,239.0,3.463537673,-10609.24905,2.452177452,9.38e-05,0.471115331,0.865709414,2,2932,0.232507519,2,2.0,-0.806034483
0.001165224,0.003722084,312,760368,0.00193152,167.9630705,296.6279862,241.2841066,167.0275662,17.11168133,24.4,5086.75,508.0,5.049539608,-8039.618287,8.260602361,9.24e-05,0.543957579,2.596196673,4,3366,0.551660535,4,5.1,0.056984682
0.000688027,0.001861042,108,332052,0.0,141.2860688,286.201755,165.5856476,77.24180614,3.0,16.2,3204.75,288.0,3.27854251,-9903.388121,4.522507123,9.15e-05,0.44531905,1.263648102,3,2329,0.202919048,3,3.0,-0.377777778
0.000688027,0.001861042,108,332052,0.0,141.2860688,286.201755,165.5856476,77.24180614,3.0,16.2,3204.75,288.0,3.27854251,-9903.388121,4.522507123,9.15e-05,0.44531905,1.263648102,3,2329,0.202919048,3,3.0,-0.377777778
0.000167468,0.004342432,644,1765080,0.000166579,219.8722906,310.4415253,455.2615183,637.8396073,25.01055935,41.0,10259.25,916.25,9.594855075,-6483.140758,9.138288563,9.53e-05,1.140227867,3.164362029,5,6429,1.716378339,6,6.7,-0.244841582
0.000337851,0.003101737,225,529980,0.000643729,157.0822822,294.220683,204.1639967,99.63083514,19.94603175,21.0,3930.25,451.0,3.844036401,-8185.73281,7.355840456,9.23e-05,0.469356168,2.150319056,4,2741,0.361811148,4,4.4,-0.065927128
0.000683987,0.001240695,66,292392,0.0,142.7254298,286.9223473,132.4247411,57.45264071,2.0,14.4,2783.75,199.0,2.455193293,-11093.70951,2.322507123,9.19e-05,0.345186486,0.847964141,2,2080,0.133803226,2,2.0,-0.681034483
6.62e-05,0.003722084,426,1161040,0.000681163,214.3676312,323.5360716,307.3897594,150.6670123,38.79535183,32.0,6758.0,845.0,6.579997134,-7025.570578,7.776547527,0.000100341,0.89038372,2.830699267,5,4209,0.631406462,5,5.7,-0.238413547
0.003708953,0.006203474,760,1788281,0.004945767,225.798702,330.2836438,339.5957901,177.6841993,92.98207056,36.4,5858.0,536.25,5.2154921,-7250.600118,16.39750712,0.000101143,0.637805883,4.799501903,3,4325,0.772405025,5,7.9,0.300574201
0.000479046,0.00248139,232,949144,0.004268854,218.0714627,336.2918896,256.2731526,110.3201559,17.8876698,25.6,5453.25,526.5,4.274117731,-8802.874616,4.510226421,0.000108648,0.559134391,1.980093087,3,3628,0.338829997,3,3.7,-0.309293395
0.00021751,0.003101737,290,852567,0.001279903,194.4371938,315.9906546,241.6184078,107.8120412,21.34125874,26.2,4888.25,605.0,4.390380137,-7672.450467,6.498697599,0.00010005,0.477972842,2.314972799,4,3233,0.446628708,5,5.0,-0.301835664
0.002753232,0.003722084,204,248160,0.002479849,126.7539661,293.8210953,163.7510768,44.09221914,10.64761905,17.2,2678.0,271.0,3.26836731,-8650.815083,9.721428571,9.84e-05,0.341148651,2.565229598,4,1695,0.06827081,4,5.4,0.101190476
0.000578175,0.001240695,34,71500,0.0,98.87201684,271.2124746,80.68711393,11.08602407,2.0,8.0,1293.0,103.0,1.669073125,-11194.3451,2.543650794,9.16e-05,0.112797822,0.799221558,2,854,0.022101901,2,2.0,-0.618181818
0.000342639,0.001240695,28,33966,0.0,79.64958271,258.8042145,61.74699603,8.745470199,2.0,6.8,1003.0,66.0,1.511242879,-11545.03874,3.0,8.71e-05,0.081946186,0.759167645,2,665,0.006953627,2,2.0,-0.555555556
0.000744368,0.000620347,10,34320,0.0,105.2368841,288.3998061,60.1748275,5.857632176,1.0,4.6,1343.75,39.5,1.085170721,-15016.32056,1.377777778,9.7e-05,0.047045968,0.426005225,1,773,0.006656747,1,1.0,-0.818181818
0.00029831,0.001861042,57,76325,4.01e-05,115.9209831,292.1784727,106.9900121,7.244393268,7.317460317,9.4,1439.25,151.5,1.292579986,-9573.894205,3.44047619,9.59e-05,0.129490165,1.281822398,3,926,0.022933628,3,3.0,-0.345959596
0.000237254,0.004962779,552,1269135,0.006221252,223.5433773,338.4142364,299.0299014,86.23329117,116.4300153,32.4,5645.0,717.0,5.484601053,-6454.872276,9.640073815,0.000106383,0.539941242,3.929715939,4,3589,0.453767968,6,7.1,0.059490303
0.00022958,0.006203474,770,1230768,0.018926753,224.1715025,360.1323729,388.3747236,77.81704833,118.1892308,36.8,6843.25,748.75,6.040725879,-5902.903345,14.67784204,0.000117564,0.514166458,5.152089571,5,3781,0.16504699,6,7.6,0.188526363
0.001830891,0.001240695,16,7711,0.0,56.58019843,242.6786688,19.45892052,3.73039804,2.0,4.4,302.0,31.0,0.42765218,-14246.11578,3.466666667,8.49e-05,0.043251765,0.71047614,2,214,0.001840856,2,2.0,-0.25
0.001830891,0.001240695,16,7711,0.0,56.58019843,242.6786688,19.45892052,3.73039804,2.0,4.4,302.0,31.0,0.42765218,-14246.11578,3.466666667,8.49e-05,0.043251765,0.71047614,2,214,0.001840856,2,2.0,-0.25
0.001583334,0.001861042,36,37476,0.00031468,100.7248053,286.2004924,67.72962154,4.742957455,9.857142857,6.6,956.25,103.5,0.899308516,-10122.46334,3.466666667,9.53e-05,0.071072337,1.256672196,3,512,0.014370948,3,3.0,-0.111111111
0.000620347,0.000620347,2,102,0.0,28.44982575,208.5051684,2.25,1.590869449,1.0,1.4,4.25,2.5,0.021504066,-25220.22713,1.0,7.39e-05,0.007842786,0.302952473,1,9,2.32e-05,1,1.0,-0.333333333
0.001982104,0.001240695,26,34256,0.0,102.2227785,301.9447639,61.63430935,5.164619547,2.0,6.4,903.5,69.5,0.849507363,-12738.64001,3.181818182,0.000106826,0.071072337,0.884303466,2,641,0.002295721,2,2.0,-0.346153846
0.001982104,0.001240695,26,34256,0.0,102.2227785,301.9447639,61.63430935,5.164619547,2.0,6.4,903.5,69.5,0.849507363,-12738.64001,3.181818182,0.000106826,0.071072337,0.884303466,2,641,0.002295721,2,2.0,-0.346153846
0.000757325,0.003101737,285,613944,0.019187975,211.1735117,359.0367638,243.5505542,28.67030763,35.99134199,25.8,4145.0,541.0,3.548758554,-7200.898986,6.190612604,0.000121669,0.444090144,2.618667715,4,2680,0.048878804,5,5.0,-0.337698413
0.001215816,0.004962779,592,1001660,0.002660865,209.9847215,345.3021314,299.6270276,85.89749332,60.69912519,34.4,5819.0,718.75,5.600917201,-6584.738349,10.92848029,0.000114299,0.673956505,3.983737558,5,3366,0.085126638,6,7.1,0.007510607
0.000204786,0.005583127,675,908400,0.002659261,187.5544991,330.9830566,281.2158251,133.2819185,47.73756614,35.4,5691.25,611.25,6.321833686,-6632.947432,13.33073593,0.000110632,0.679774999,4.275240461,5,3063,0.072888393,7,7.8,0.065208648
0.001126472,0.001240695,44,117125,0.0,134.075044,310.4923338,123.944737,9.177460894,2.0,10.0,2089.5,129.0,1.465099781,-11598.18621,2.415204678,0.000105463,0.190175916,0.913711488,2,1259,0.009623361,2,2.0,-0.504761905
0.000776295,0.001861042,81,170214,0.000100052,141.3614558,312.5801805,136.8759843,12.24569968,6.99047619,12.6,2431.5,149.5,1.890960553,-9931.44756,4.615204678,0.000105619,0.230640249,1.37795717,2,1435,0.017766438,2,2.7,-0.286868687
0.000673118,0.001240695,56,169818,0.0,143.3922376,312.5830252,143.3370853,11.30046532,2.0,12.4,2538.0,156.0,1.765805596,-10953.75768,2.248538012,0.000105708,0.230640249,0.920103201,2,1521,0.015083238,2,2.0,-0.722943723
0.001637122,0.009305211,1740,4414852,0.008527365,309.7633166,382.7220594,640.7308114,214.4544514,366.589951,55.4,11288.75,1295.0,10.13493605,-5163.383895,22.28625731,0.000115982,0.734208735,8.128993288,5,6733,1.007538072,7,11.1,0.372108488
0.000598113,0.003101737,235,485522,0.003432849,179.8432043,332.4346496,257.0307494,29.70252837,29.55182595,21.8,4311.75,473.0,3.561115689,-7392.471189,6.412030075,0.000110497,0.427387052,2.421688447,4,2435,0.05074845,5,4.7,-0.234848485
0.000602494,0.001861042,102,228960,0.0,154.7094509,322.5040829,190.0271271,20.91735633,3.0,15.4,3396.75,249.0,2.56039196,-9253.941414,3.926315789,0.000109493,0.349235069,1.420146313,3,1924,0.027192888,3,3.0,-0.505244755
0.000795436,0.000620347,6,10927,0.0,87.43239211,288.8604285,43.43091222,2.508214114,1.0,3.0,877.5,22.75,0.666622479,-15629.40579,1.266666667,0.000101041,0.02478951,0.423058175,1,438,0.001536868,1,1.0,-0.714285714
0.000672457,0.003722084,240,248453,0.000299951,138.854292,312.3903109,158.4607142,35.36753382,18.748557,19.6,2970.75,362.5,3.007448676,-7586.945266,8.663492063,0.000104723,0.425860772,2.703547044,5,1650,0.037485293,5,5.4,-0.020410145
0.000703403,0.00248139,196,412469,0.0,171.0202643,321.6203246,213.9175349,45.4222896,4.0,22.0,4158.75,420.0,3.183870159,-8314.706119,5.62898914,0.000106644,0.454190104,1.88033331,4,2653,0.083330402,4,4.0,-0.418546366
0.000247226,0.006203474,870,1567112,0.002016119,232.2699987,349.4989073,431.2532429,135.4638247,55.70052837,40.8,7807.5,660.0,6.634910967,-6098.144762,14.71842748,0.00011202,0.660073089,5.03224208,4,4872,0.371008788,5,7.9,0.152601375
0.000703403,0.00248139,196,412469,0.0,171.0202643,321.6203246,213.9175349,45.4222896,4.0,22.0,4158.75,420.0,3.183870159,-8314.706119,5.62898914,0.000106644,0.454190104,1.88033331,4,2653,0.083330402,4,4.0,-0.418546366
0.000465664,0.004962779,472,784700,0.006623398,193.0727258,334.2962425,277.957324,44.76390639,62.88160451,28.4,4618.75,525.0,3.862161872,-6671.607339,11.01073517,0.000107933,0.392264699,3.862712905,4,2822,0.191728669,5,6.2,0.125605767
0.000458597,0.00248139,188,466944,0.00067471,174.1684686,320.4051504,195.2593277,45.66579966,7.522727273,21.2,3786.5,349.5,3.154512558,-8848.011682,5.815789474,0.000105652,0.38996453,1.878276806,3,2470,0.09504413,3,3.7,-0.297619048
0.00212101,0.004342432,497,918720,0.00169101,199.077349,329.4520077,291.2387825,97.48176174,18.27902098,32.6,5240.0,559.0,4.473472824,-7316.353024,9.602802461,0.000107078,0.50302748,3.342734076,4,3433,0.200504472,5,6.1,-0.053561254
0.00029266,0.001861042,90,174636,0.000271924,137.5818396,308.5768461,130.7793915,19.16215918,4.476190476,13.8,2437.25,219.0,1.749675755,-9996.852466,4.311528822,0.000103831,0.252642327,1.354775837,3,1554,0.03438627,3,3.0,-0.379710145
0.001237705,0.003722084,384,789480,0.002260108,199.1366457,334.5562522,259.8840602,76.27218811,22.55064935,29.2,4811.5,554.0,4.006108703,-7461.454263,8.11232627,0.000109733,0.486833148,2.918755864,4,3202,0.160487241,4,5.4,-0.130216189
0.003387659,0.006823821,913,1460945,0.004960887,211.7527893,335.9411357,364.1283457,131.934921,57.23489364,39.8,5889.5,613.0,5.350557128,-6575.358621,16.639599,0.000107239,0.535416144,5.292526241,4,3914,0.291223664,6,8.3,0.291380814
0.000198218,0.00248139,164,281163,0.000583965,151.6032013,313.8943725,166.7870819,28.73048432,7.381313131,18.8,2831.75,264.75,2.292171545,-8790.98356,5.67949419,0.000105186,0.326491347,1.832980076,3,1899,0.047480321,3,3.7,-0.315800866
0.00066929,0.001861042,105,213282,0.0,143.5336103,309.6375811,152.7406917,23.46955747,3.0,15.8,2661.5,239.25,2.055436925,-9643.334205,4.060446571,0.000103961,0.312321307,1.359642082,3,1735,0.036652413,3,3.0,-0.48447205
0.002485549,0.003101737,160,170845,0.002479849,125.0728778,295.2540836,124.2685905,22.94058494,9.820512821,15.8,2188.0,180.0,2.085693812,-9791.247642,8.507936508,9.79e-05,0.310297016,2.151437996,3,1481,0.036933387,3,4.1,0.054761905
0.000734664,0.001861042,90,130284,0.0,123.4151004,293.1535209,115.7038286,19.45331009,3.0,13.8,2135.0,177.0,2.006778689,-9797.341087,3.907936508,9.79e-05,0.30219985,1.288804348,3,1445,0.027320701,3,3.0,-0.485042735
0.000520297,0.003101737,215,354148,0.000223908,158.9635305,315.3971119,204.9870018,34.68247671,20.36250416,20.2,3681.5,388.0,3.484425495,-7513.877237,6.426984127,0.000103488,0.442298735,2.296431434,4,2305,0.072735388,4,4.7,-0.208780109
0.000257271,0.004962779,648,1200069,0.001092381,219.0830265,338.6635322,354.0048005,89.83285551,68.49701426,37.2,6519.0,639.0,5.9535237,-6182.780657,10.71940837,0.000108143,0.645648669,3.919025282,4,4298,0.254155045,6,7.4,-0.061539633
6.14e-05,0.003101737,210,270579,0.000162029,146.9890253,309.0150559,162.1830933,32.55789467,13.85777778,19.8,3367.5,405.0,3.002414819,-7913.769752,7.238095238,0.000101937,0.431424886,2.243778214,5,1790,0.057597622,5,5.0,-0.212820513
0.000759837,0.004962779,512,750900,0.003913226,191.912373,334.5471662,245.263124,63.82574802,59.14230769,30.4,5186.25,630.0,5.003023897,-6646.867768,11.57619048,0.000108814,0.485571997,3.855749697,5,2818,0.15428105,6,6.5,0.032930809
0.000691975,0.000620347,12,51142,0.0,112.7198053,295.495353,75.20155504,6.90152782,1.0,5.4,1605.0,49.0,1.122138225,-14864.57738,1.272727273,0.0001,0.058174197,0.435406185,1,891,0.0080472,1,1.0,-0.846153846
0.000467036,0.006203474,920,1989645,0.000418019,220.3711085,314.2462095,468.2831353,452.2820527,76.39448434,42.8,10599.0,903.75,10.66816309,-5896.637444,14.03208181,9.5e-05,0.956920211,4.532151889,5,6002,1.886862406,7,8.2,0.086100592
0.000454544,0.00248139,136,244772,0.000240686,142.7113328,299.1550302,162.8334783,33.85872184,9.795745921,16.0,3610.5,321.0,3.564949303,-8415.813712,5.40959596,9.69e-05,0.358339006,1.75173412,4,1933,0.140211024,4,4.0,-0.31996337
0.000454859,0.003722084,258,353536,0.00042762,132.1527542,284.0839128,158.3446582,51.7666234,10.35119048,20.8,2799.0,335.0,3.014084053,-8606.898365,9.713235294,9.27e-05,0.352287629,2.478249049,4,1646,0.123420195,4,4.8,0.011956522
0.001655803,0.00248139,88,50528,5.38e-05,74.69301529,246.9151886,62.96597476,14.46677897,4.8125,11.2,915.0,101.25,1.162867687,-10290.0636,6.433333333,8.32e-05,0.162366092,1.436400129,3,563,0.015084733,3,3.7,-0.073809524
0.00227974,0.006203474,580,692012,0.002025755,149.6551971,292.8660122,228.8039047,88.73474335,28.22071429,29.2,3847.0,391.0,4.138225073,-7535.479563,16.70847339,9.35e-05,0.392519078,4.209871861,4,2181,0.246521649,4,7.3,0.322673514
0.001874663,0.001240695,14,6420,0.0,55.91470703,244.6375818,19.73342298,3.338281082,2.0,4.0,208.0,28.0,0.389212139,-14966.08645,3.4,8.46e-05,0.039457562,0.713718151,2,172,0.001037347,2,2.0,-0.214285714
0.001874663,0.001240695,14,6420,0.0,55.91470703,244.6375818,19.73342298,3.338281082,2.0,4.0,208.0,28.0,0.389212139,-14966.08645,3.4,8.46e-05,0.039457562,0.713718151,2,172,0.001037347,2,2.0,-0.214285714
0.000265517,0.004342432,322,349280,0.00068918,149.3360355,316.6172131,175.0422619,44.71871393,27.42737263,22.6,3475.0,423.75,3.612855147,-7167.680355,10.53968254,0.000105208,0.441800724,3.188427938,5,1855,0.055776002,5,5.8,0.047683689
0.000822617,0.00248139,140,184410,0.0,121.2826175,290.7637002,143.2945038,37.89695683,4.0,16.4,2389.0,252.0,2.682261474,-8762.653265,5.64040404,9.79e-05,0.378062413,1.693942285,4,1663,0.037777789,4,4.0,-0.34508547
0.000109104,0.003101737,205,267344,0.000184191,133.8946029,297.1172912,157.0645391,41.72480323,16.78666667,19.4,2754.75,310.0,3.124062198,-7960.270004,7.564213564,9.89e-05,0.404621834,2.159604155,4,1858,0.052207898,4,4.7,-0.207749767
0.000229051,0.005583127,477,653758,0.006831923,176.0472834,332.0090328,264.8942533,67.59124713,74.91770335,26.6,4117.0,427.0,4.462892766,-6695.689436,12.46421356,0.00010917,0.442320232,4.302678388,4,2587,0.132671336,5,6.9,0.260260001
0.000703912,0.000620347,12,37934,0.0,89.56530094,271.227989,50.79315002,5.896758335,1.0,5.4,840.0,40.25,0.799960589,-15160.62223,1.318181818,9.17e-05,0.058174197,0.398307974,1,622,0.00378119,1,1.0,-0.846153846
3.47e-05,0.003101737,200,273955,0.00127781,143.5219002,314.5853045,195.8545788,47.72609386,11.18666667,19.0,3098.0,302.0,3.367102576,-7905.885907,6.94040404,0.000106815,0.406137365,2.286756036,4,2046,0.054203353,5,5.0,-0.196638655
0.001056553,0.00248139,128,199458,0.000371494,138.4453182,309.3301447,117.3762331,16.74415987,20.21468531,15.2,2349.5,321.0,2.609598366,-8271.206486,5.178138528,0.000104254,0.347210777,1.804838961,4,1441,0.023119831,4,4.0,-0.296153846
0.000714145,0.000620347,9,11080,0.0,71.94053698,265.3506362,23.68757931,2.911819565,1.0,4.2,427.0,22.0,0.485571997,-15398.84538,1.25,9.28e-05,0.043251765,0.388776121,1,324,0.001326176,1,1.0,-0.8
0.000266559,0.001240695,30,38718,0.0,93.93020899,287.9738854,64.94315987,10.81820517,2.0,7.2,1535.0,69.0,1.61139694,-11302.16658,3.111111111,0.000100847,0.099899681,0.842565343,2,833,0.010431911,2,2.0,-0.568181818
0.001322312,0.006823821,759,1069470,0.008703329,203.5585086,342.03639,325.5522713,63.84776054,223.1976226,34.2,5240.75,561.0,5.519479775,-6044.254143,15.72777778,0.000109769,0.52654509,5.385359507,4,3091,0.22494049,6,8.0,0.294757728
0.000544664,0.008064516,1014,1509508,0.1168562,226.5542527,367.5394187,372.2408951,60.43462646,298.905328,39.0,5328.5,642.0,5.165870087,-5293.112105,17.79401709,0.000120395,0.504564509,6.792586594,4,3481,0.08798814,6,9.4,0.423508761
0.000649124,0.001240695,74,346240,0.0,148.677214,291.8811679,138.5665086,42.94665336,2.0,16.0,2766.75,212.0,2.956608506,-10818.14101,2.330687831,9.57e-05,0.441779227,0.863848393,2,2090,0.09868729,2,2.0,-0.751515152
0.000206932,0.004342432,525,977985,0.000213615,191.3090004,313.3770717,320.8060953,275.9140742,21.69553114,34.2,7572.5,663.75,8.440134714,-6631.615142,9.872979798,0.000100321,1.027938805,3.185124019,5,4264,0.468616595,7,6.7,-0.18234742
0.000726861,0.001861042,120,386078,0.0,148.5534226,291.1049422,175.4688087,70.01267753,3.0,17.8,3411.75,303.0,4.005255992,-9409.795498,3.937037037,9.49e-05,0.4817348,1.288586024,3,2534,0.190107975,3,3.0,-0.485483871
0.000156354,0.003101737,260,535665,0.000251811,149.1789646,283.3541471,205.01806,96.67587775,11.10537634,23.8,3801.75,407.0,4.345738239,-8305.258476,7.525925926,9e-05,0.522464261,2.071521319,4,2844,0.312615422,4,4.7,-0.17987013
0.000267531,0.003101737,310,816046,0.000854428,177.9055179,299.5169311,226.5449833,108.462711,13.10537634,27.8,4432.5,549.0,4.495822436,-8205.059331,7.310589791,9.57e-05,0.544477088,2.194261806,4,3179,0.327577266,4,4.7,-0.255627706
0.000580954,0.001861042,129,372596,0.0,144.7499396,283.285709,148.8594468,51.14619883,3.0,19.0,2881.75,291.0,2.996861452,-9761.004264,3.947354497,9.04e-05,0.477188205,1.252323304,3,2159,0.144290664,3,3.0,-0.546594982
0.000401033,0.005583127,621,1165992,0.002003674,191.0159261,312.7698541,302.1615057,122.5601582,56.75416013,33.0,4889.25,543.0,5.949324639,-7000.607356,14.35925926,9.81e-05,0.556124825,4.079052451,4,3408,0.514406328,5,6.9,0.210677986
0.000540309,0.00248139,196,463032,8.5e-05,152.9836283,287.8557968,163.2863975,59.5293388,5.8125,22.0,3109.75,413.0,3.268485543,-9011.857742,5.347354497,9.1e-05,0.491358246,1.688969918,4,2330,0.194301986,4,4.0,-0.383653846
