LGC Scores,Extended Improved Gravity Index Values,GSM,Node H-Index,Density Centrality,Clustering Coefficient,Societal Capital Scores,Constraint Coefficients,HCC Value,PE Values,Global Relative Change in Avg Degree,Degree Centrality,H Values,CLC Values,HVGc Index,DIL Centrality,Second order centrality,Global Relative Change in Avg Clustering,Local-Global Centrality,Improved Gravity Index Values,Leverage Centrality,Clustered Local Degree,P Value,Subgraph centrality,EHCC Value
9937,226.5,159.2166221,3,4.534090909,0.0,16,-0.333333333,0.668983914,0.033537653,0.000881526,0.004385965,1.91e-10,168.0,419.1708167,10.33333333,-3688.35462,0.001461988,0.594615004,59.25,-0.166666667,13.0,136,4.006486451,2.90158435
6816,147.0,160.3735235,2,4.534090909,0.0,13,-0.333333333,0.426642955,0.028239588,0.000881526,0.004385965,1.12e-10,125.0,243.6206456,9.0,-3712.320708,0.001461988,0.604705975,33.5,-0.016666667,10.0,78,3.372135735,1.860763075
5837,155.25,157.4799727,2,2.386363636,0.0,12,-0.5,0.451378223,0.023293428,0.000100355,0.002923977,8.94e-11,122.0,188.0245045,3.6,-3959.961088,0.001461988,0.393191392,34.0,-0.428571429,10.0,88,2.826909954,1.992967424
15574,239.25,159.1177774,3,7.954545455,0.0,20,-0.25,0.713927734,0.039511053,0.001662698,0.005847953,1.08e-10,191.0,660.423064,21.48571429,-3585.781184,0.001461988,0.791744409,71.25,0.015873016,16.0,136,5.057517391,3.339907849
15574,239.25,159.1177774,3,7.954545455,0.0,20,-0.25,0.713927734,0.039511053,0.001662698,0.005847953,1.09e-10,191.0,660.423064,21.48571429,-3584.351565,0.001461988,0.791744409,71.25,0.015873016,16.0,136,5.057258713,3.329116482
26499,310.0,178.6766019,3,11.13636364,0.0,23,-0.2,0.841160779,0.063821031,0.00244387,0.007309942,1.54e-09,298.0,1429.503895,35.85714286,-3061.869534,0.001461988,1.14849709,53.5,0.172222222,18.0,162,7.245130097,5.014590575
10188,157.0,175.5886085,3,4.534090909,0.333333333,15,-0.458333333,0.700913427,0.029667168,0.000881526,0.004385965,2.76e-10,118.2276662,379.4019973,6.466666667,-3428.703248,0.002776188,0.678060819,40.5,-0.142857143,16.0,148,4.165589079,3.052218899
12820,164.0,175.5281147,3,5.25,0.0,17,-0.333333333,0.730579581,0.033247932,0.000881526,0.004385965,3.09e-10,186.0,481.5090407,10.73333333,-3420.931567,0.003439804,0.677294188,47.0,-0.214285714,14.0,150,3.938099189,3.101649018
3090,88.5,168.4646644,2,1.75,1.0,9,-0.9225,0.241411365,0.015950773,0.000100355,0.002923977,1.58e-10,33.47702915,64.00136204,2.0,-4270.465694,0.01633835,0.430602352,22.0,-0.214285714,14.0,39,2.984455353,1.306887075
3090,88.5,168.4646644,2,1.75,1.0,9,-0.9225,0.241411365,0.015950773,0.000100355,0.002923977,1.58e-10,33.47702915,64.00136204,2.0,-4270.465694,0.01633835,0.430602352,22.0,-0.214285714,14.0,39,2.984455353,1.306887075
23232,260.0,177.0217968,3,11.13636364,0.0,22,-0.2,0.797550723,0.057537054,0.00244387,0.007309942,8.84e-10,246.0,1155.229093,34.33333333,-3161.186335,0.001461988,1.133361248,51.5,0.2,17.0,153,6.508445027,4.485894431
39039,413.5,193.0147088,4,12.72727273,0.1,29,-0.245,0.951741977,0.058154791,0.00244387,0.007309942,1.73e-08,328.4559827,1690.641803,34.02857143,-2919.719937,0.000775807,1.222177292,104.25,0.033333333,26.4,174,8.18535942,5.402554361
33088,387.25,203.0884145,4,8.909090909,0.333333333,26,-0.3803125,0.921631234,0.049630915,0.001662698,0.005847953,3.18e-08,265.1165849,1233.300516,13.97857143,-3009.877121,0.005218184,1.033133134,101.25,-0.138888889,29.33333333,175,7.230459274,4.573033708
1446,60.0,182.8418421,1,0.636363636,0.0,6,-1.0,0.08180422,0.01372825,0.000680817,0.001461988,4.78e-10,74.0,29.43035529,1.0,-4342.49995,0.001461988,0.233599906,9.0,-0.666666667,5.0,4,1.771662212,0.60957077
7152,124.0,192.1410942,2,4.534090909,0.0,13,-0.333333333,0.390671732,0.028465862,0.000881526,0.004385965,3.62e-09,139.0,257.9512718,9.133333333,-3239.625523,0.002874714,0.736728007,34.5,-0.028571429,10.0,68,3.405866286,1.674601892
6512,128.0,184.0533345,3,4.295454545,0.0,13,-0.333333333,0.599304826,0.029918633,0.000881526,0.004385965,2.63e-09,130.0,279.4472111,9.4,-3308.120003,0.001461988,0.706429026,32.0,-0.047619048,10.0,126,3.498671314,2.624686767
23424,305.5,184.1947104,3,11.53409091,0.0,22,-0.2,0.862298925,0.052773814,0.00244387,0.007309942,5.45e-09,253.0,819.5494838,33.11428571,-3023.938568,0.002027078,1.156215761,52.5,0.215873016,17.0,171,6.176027452,4.494018269
29010,291.25,205.5829274,3,9.227272727,0.0,24,-0.25,0.830814,0.050210417,0.001662698,0.005847953,2.56e-08,329.0,1074.745081,23.54285714,-2978.12324,0.002127987,1.050366392,65.5,-0.075396825,20.0,156,5.553611156,4.083461321
7565,130.0,188.8955983,3,4.534090909,0.0,14,-0.333333333,0.596152292,0.031357566,0.000881526,0.004385965,1.4e-08,130.0,338.9193099,9.8,-3268.5021,0.001461988,0.724115198,35.5,-0.095238095,11.0,122,3.58566549,2.533829116
6912,130.5,184.0533345,3,4.295454545,0.0,13,-0.333333333,0.599304826,0.028415205,0.000881526,0.004385965,2.56e-09,137.0,293.7778373,9.4,-3311.205991,0.002874714,0.70672361,33.0,-0.047619048,10.0,126,3.553710167,2.654352922
7395,128.0,188.3451841,3,4.534090909,0.0,14,-0.333333333,0.588958047,0.031357566,0.000881526,0.004385965,1.38e-08,130.0,331.0374655,9.8,-3277.649181,0.001461988,0.722235394,35.0,-0.095238095,11.0,120,3.576426253,2.501010428
8520,162.75,172.3109263,2,2.704545455,0.0,14,-0.5,0.635720637,0.026156158,0.000100355,0.002923977,1.16e-09,166.0,225.6294054,3.657142857,-3569.075751,0.001623443,0.435953355,40.0,-0.492063492,12.0,133,3.022089741,2.468636327
9214,172.5,181.6608337,3,4.295454545,0.0,14,-0.333333333,0.603346536,0.038443159,0.000881526,0.004385965,6.97e-09,158.0,433.5014429,9.8,-3259.310626,0.001461988,0.696008631,37.5,-0.095238095,11.0,124,3.760048085,2.79815698
56472,495.25,197.3848414,3,22.27272727,0.047619048,31,-0.160816327,0.970616765,0.077792497,0.004006213,0.010233918,1.67e-08,368.0498246,1854.454714,57.82857143,-2812.280871,0.006144163,1.744268608,110.25,0.366666667,25.14285714,173,10.30855321,6.28057554
19292,345.75,180.7084708,3,7.954545455,0.0,20,-0.25,0.839827015,0.046699721,0.001662698,0.005847953,1.74e-09,250.0,847.335252,21.74285714,-3112.549597,0.002027078,0.903806546,78.75,0.007936508,16.0,171,5.092684719,4.255759437
11560,174.75,172.7737837,3,5.011363636,0.333333333,17,-0.482253086,0.547126344,0.027200602,0.000881526,0.004385965,1.66e-09,125.3929794,328.4518996,6.866666667,-3447.619303,0.005440184,0.657435509,43.0,-0.180952381,18.66666667,99,4.217145782,2.368765662
14904,202.75,199.3989253,2,3.340909091,0.0,17,-0.5,0.673025624,0.031637482,0.000100355,0.002923977,1.25e-08,245.0,318.4285963,3.732142857,-3422.933503,0.001724352,0.508889914,53.5,-0.577777778,15.0,134,3.220381152,2.52610945
5552,104.5,155.6595759,3,4.056818182,0.333333333,13,-0.482253086,0.322326409,0.022322443,0.000881526,0.004385965,7.77e-10,75.23578761,191.3911445,5.866666667,-3648.006123,0.005601638,0.592875709,29.0,-0.047619048,13.33333333,49,3.892942386,1.662032172
10076,156.5,166.2671321,3,6.681818182,0.166666667,16,-0.347222222,0.528696144,0.034143294,0.001662698,0.005847953,2.91e-09,115.1215146,367.4571045,12.35,-3363.106161,0.005601638,0.843574622,35.5,0.154761905,14.0,97,5.024026129,2.571538275
4340,80.25,160.4700723,2,4.056818182,0.0,11,-0.333333333,0.263883275,0.020450751,0.000881526,0.004385965,1e-09,82.0,145.455856,7.4,-3855.198983,0.007112889,0.613722565,26.0,0.119047619,8.0,39,3.259706543,1.291124404
392,26.0,142.0652408,1,0.477272727,0.0,4,-1.0,0.052138065,0.007259188,0.000680817,0.001461988,6.48e-11,25.0,7.725468265,1.0,-5107.942756,0.001461988,0.179958014,4.75,-0.5,3.0,2,1.647492072,0.31602134
26145,227.5,171.1090611,3,12.72727273,0.0,25,-0.2,0.827661466,0.049945598,0.00244387,0.007309942,4.7e-10,270.0,1178.972284,38.52380952,-3148.600485,0.002874714,1.09804092,59.0,0.122222222,20.0,152,6.370915623,4.167124727
15075,186.5,167.8325767,3,7.636363636,0.166666667,19,-0.333767361,0.749454369,0.037834788,0.001662698,0.005847953,2.13e-10,160.8315277,644.5983452,14.87619048,-3292.586056,0.002776188,0.863088733,46.0,0.043650794,17.5,149,5.37006223,3.739633013
13056,188.0,168.7057593,3,6.681818182,0.333333333,18,-0.417534722,0.731024169,0.031717585,0.001662698,0.005847953,1.63e-10,131.8417611,562.5030023,8.266666667,-3321.146332,0.002776188,0.86731164,40.0,0.071428571,18.66666667,147,5.897689523,3.688828712
17360,270.25,152.9388774,3,10.73863636,0.0,21,-0.2,0.725163689,0.047503047,0.00244387,0.007309942,1.12e-10,191.0,756.5072158,32.58095238,-3511.234765,0.001461988,0.948505172,66.75,0.23015873,16.0,136,6.138054087,3.790396896
7106,139.75,145.0245495,3,4.534090909,0.0,14,-0.333333333,0.488238623,0.028539936,0.000881526,0.004385965,2.67e-11,127.0,283.746399,9.666666667,-3753.738989,0.001461988,0.547112686,34.5,-0.083333333,11.0,92,3.572413989,2.189879557
8245,129.5,156.4807887,3,4.772727273,0.0,14,-0.333333333,0.491835745,0.031285011,0.000881526,0.004385965,6.71e-11,132.0,331.0374655,9.666666667,-3611.173834,0.001461988,0.597208899,38.5,-0.083333333,11.0,93,3.447288682,2.303168701
7021,145.25,146.3141579,3,4.534090909,0.0,14,-0.333333333,0.4846415,0.029982668,0.000881526,0.004385965,2.7e-11,123.0,307.3919322,9.8,-3768.099487,0.001461988,0.550244427,34.5,-0.095238095,11.0,91,3.574656823,2.190324145
17360,270.25,151.8954649,3,10.73863636,0.0,21,-0.2,0.725163689,0.047503047,0.00244387,0.007309942,1.25e-10,193.0,756.5072158,32.58095238,-3508.408911,0.001461988,0.941004774,66.75,0.23015873,16.0,136,6.13650696,3.740037184
7021,145.25,146.4813119,3,4.534090909,0.0,14,-0.333333333,0.473850133,0.029982668,0.000881526,0.004385965,2.72e-11,123.0,307.3919322,9.8,-3764.630058,0.001461988,0.550927211,34.5,-0.095238095,11.0,88,3.571339924,2.157950044
7259,111.5,160.762956,2,4.772727273,0.0,14,-0.333333333,0.477447256,0.02687734,0.000881526,0.004385965,1.01e-10,134.0,275.8645546,9.4,-3645.700386,0.001461988,0.614063119,35.0,-0.064285714,11.0,89,3.43099732,1.936747231
7089,139.25,145.036091,3,4.534090909,0.0,14,-0.333333333,0.466655889,0.028539936,0.000881526,0.004385965,2.75e-11,127.0,283.746399,9.666666667,-3751.189576,0.001461988,0.54712425,34.5,-0.083333333,11.0,86,3.568593567,2.125131356
7990,127.0,156.2762241,3,4.772727273,0.0,14,-0.333333333,0.459461644,0.031285011,0.000881526,0.004385965,6.47e-11,126.0,323.1556211,9.666666667,-3628.266856,0.001461988,0.596150705,38.0,-0.083333333,11.0,84,3.440727939,2.180421955
2133,68.5,148.0003145,2,1.909090909,0.0,8,-0.5,0.158232964,0.018295712,0.000100355,0.002923977,2.11e-11,64.0,76.42286312,3.333333333,-4093.481379,0.001461988,0.37428393,20.5,-0.2,6.0,19,2.410162078,1.062323175
1064,39.5,179.8992648,2,1.75,0.0,7,-0.5,0.096637297,0.011323921,0.000100355,0.002923977,2.74e-09,44.0,36.39183958,3.166666667,-3969.657524,0.001461988,0.454847043,14.0,-0.1,5.0,5,2.33768739,0.341605367
1296,48.5,176.0078039,2,1.75,0.0,7,-0.5,0.096637297,0.013626686,0.000100355,0.002923977,8.32e-10,48.0,45.48979948,3.166666667,-3933.858615,0.001461988,0.446510356,15.5,-0.1,5.0,5,2.344126216,0.583946326
