EHCC Value,Improved Gravity Index Values,Eigenvector Centrality,PageRank Centrality,Global Relative Change in Avg Degree,Node H-Index,Closeness Centrality,Coreness Centrality,I-GSM Values,Volume Centrality,Laplacian Centrality,EIGSM Values,HCC Value,Clustering Coefficient,Local Gravity Model Centrality,CLC Values,Global Relative Change in Avg Clustering,MCGM Values,Leverage Centrality,GSM,Eccentricity Centrality,Extended Improved Gravity Index Values,Extended Degree,Societal Capital Scores,DNC Scores
4.26699187,41.0,0.00056148,0.000954923,0.001337674,3,7.54e-05,6,54.95277854,40,40,172.6404508,1.08796748,0.333333333,42,111.0623531,0.027912886,1.559668493,-0.206349206,192.4927863,0.025641026,130.5,7.4,17,3.233333333
1.94699187,20.5,8.64e-05,0.000749244,0.000570652,2,7.1e-05,4,39.80748177,23,18,91.14874229,0.515121951,0.0,12,61.0,0.000963391,0.651097257,-0.166666667,173.5091121,0.025,63.5,3.6,8,2.0
4.224390244,40.5,0.000119036,0.001737507,0.002871718,2,7.16e-05,9,50.45308764,39,58,213.5366834,0.876747967,0.0,70,142.0,0.000963391,2.330130725,0.301587302,182.6994665,0.025,139.5,8.6,19,5.0
1.922439024,22.5,8.99e-05,0.000754184,0.000570652,2,7.01e-05,4,39.82430132,24,20,90.20447743,0.519512195,0.0,14,64.0,0.000963391,0.711179227,-0.266666667,171.7410645,0.025,62.5,4.0,9,2.0
2.529268293,19.0,0.000248034,0.000751073,0.000570652,2,7.23e-05,4,39.70848098,23,16,99.53377976,0.490731707,0.0,10,60.0,0.000963391,0.603067912,-0.1,175.5727486,0.026315789,68.5,3.2,7,2.0
2.748780488,25.5,0.000275415,0.00072517,0.000570652,2,7.36e-05,4,44.57389948,30,20,107.8912514,0.539512195,0.0,14,78.0,0.000963391,0.773727596,-0.266666667,182.0075618,0.026315789,81.5,4.0,9,2.0
1.33398374,8.75,0.000128809,0.000861061,0.000570652,2,7.02e-05,3,37.20296613,17,18,81.00761751,0.348455285,0.0,12,54.0,0.000963391,0.406273777,-0.166666667,169.0789922,0.025641026,44.0,3.6,8,2.0
1.933658537,21.5,0.000141672,0.000751959,0.000570652,2,7.14e-05,4,41.05806843,22,20,93.22127921,0.532845528,0.0,14,68.0,0.000963391,0.681828951,-0.266666667,175.5448374,0.025641026,60.5,4.0,9,2.0
4.79804878,40.5,0.001554799,0.001239091,0.002104696,3,8.07e-05,8,64.05571033,42,46,233.3107716,1.08796748,0.0,52,151.0,0.009456414,1.96629479,0.119047619,213.9209244,0.025,145.5,7.6,17,4.166666667
3.139837398,24.0,0.001225244,0.000667266,0.000570652,2,7.76e-05,4,51.35879703,27,20,127.1942347,0.892845528,0.0,14,91.0,0.009456414,0.735797455,-0.266666667,197.7132543,0.025,85.5,4.0,9,2.166666667
1.807317073,17.5,2.67e-05,0.000755395,0.000570652,2,6.8e-05,4,35.0351549,17,18,78.41586258,0.535121951,0.0,12,54.0,0.000963391,0.590327499,-0.166666667,163.7265381,0.024390244,47.0,3.6,8,2.0
2.932520325,28.0,5.1e-05,0.001504072,0.002104696,2,6.71e-05,7,39.76047456,26,40,146.2069541,0.721463415,0.0,40,94.0,0.000963391,1.42591998,0.288888889,166.1476699,0.024390244,87.75,6.4,14,4.0
1.429268293,10.5,3.18e-05,0.000843764,0.000570652,2,6.66e-05,3,35.47129572,21,20,76.4064281,0.386178862,0.0,14,60.0,0.000963391,0.472834034,-0.214285714,160.3433127,0.024390244,46.0,4.0,9,2.0
2.322113821,27.5,3.48e-05,0.00073244,0.000570652,2,6.84e-05,4,40.87265062,28,24,89.06146845,0.688292683,0.0,18,83.0,0.000963391,0.840487113,-0.380952381,168.0034054,0.024390244,67.0,4.8,11,2.0
1.931544715,16.5,4.09e-05,0.001151518,0.001337674,2,6.75e-05,6,34.09089005,15,24,102.3472455,0.506178862,0.0,18,46.0,0.000963391,0.788083603,0.2,163.8581416,0.025,53.0,4.2,9,3.0
0.381463415,3.5,4.26e-10,0.001112732,0.000570652,1,4.16e-05,2,10.23258329,5,12,20.83158923,0.135284553,0.0,6,10.0,0.000963391,0.172500003,0.166666667,87.10792221,0.020833333,7.25,2.4,5,2.0
0.215121951,2.5,1.06e-10,0.000615426,0.000196369,1,3.99e-05,1,8.620275649,4,6,10.23258329,0.079837398,0.0,2,6.0,0.000963391,0.075000001,-0.333333333,82.18335398,0.020408163,3.5,1.4,3,1.0
0.474634146,4.75,1.6e-09,0.001038761,0.000570652,2,4.34e-05,2,12.21131358,7,14,23.70377667,0.166341463,0.0,8,14.0,0.000963391,0.217500013,0.0,92.00446924,0.021276596,8.5,2.8,6,2.0
0.51902439,5.0,5.99e-09,0.000999994,0.000570652,2,4.55e-05,2,13.47119338,8,14,27.01236119,0.17300813,0.0,8,15.0,0.000963391,0.225000049,0.0,97.31736051,0.02173913,9.75,2.8,6,2.0
2.899674797,25.5,0.00021125,0.001122425,0.001337674,2,7.14e-05,6,41.97577829,27,28,124.7181257,0.568292683,0.0,24,73.0,0.000963391,1.065837419,0.085714286,177.205656,0.026315789,80.5,5.0,11,3.0
2.70195122,28.0,0.000201541,0.000733989,0.000570652,2,7.2e-05,4,44.4743334,32,22,101.7760911,0.543902439,0.0,16,81.0,0.000963391,0.842823652,-0.333333333,180.2939701,0.026315789,80.5,4.4,10,2.0
2.362764228,17.5,0.000170703,0.000775442,0.000570652,2,7.08e-05,4,37.57935011,20,16,88.65220567,0.477398374,0.0,10,51.0,0.000963391,0.572075742,-0.1,172.2039493,0.026315789,57.0,3.2,7,2.0
2.298211382,18.5,0.000165714,0.000770096,0.000570652,2,7.02e-05,4,38.0465508,22,16,89.29018072,0.417398374,0.0,10,54.0,0.000963391,0.592037741,-0.1,172.6033349,0.026315789,62.5,3.2,7,2.0
1.991869919,14.5,0.000159653,0.000822377,0.000570652,2,6.89e-05,4,33.88911942,17,14,79.09831529,0.31300813,0.0,8,39.0,0.000963391,0.491853847,0.0,165.817455,0.026315789,49.5,2.8,6,2.0
0.563577236,4.0,3.43e-05,0.000993054,0.000570652,1,6.54e-05,2,26.64634532,7,12,57.94020336,0.135284553,0.0,6,18.0,0.000963391,0.195272946,0.166666667,151.0516623,0.025,11.25,2.4,5,2.0
2.171219512,20.5,8.58e-05,0.00110096,0.001337674,2,6.99e-05,6,38.86000703,20,26,118.2549215,0.550569106,0.0,21,64.0,0.000963391,0.913784881,0.133333333,172.5361271,0.025641026,67.5,4.6,10,3.0
0.215121951,2.5,8.55e-06,0.000565229,0.000196369,1,6.13e-05,1,20.73723722,4,6,26.64634532,0.079837398,0.0,2,8.0,0.000963391,0.075045188,-0.333333333,136.7824889,0.024390244,4.0,1.4,3,1.0
1.556260163,17.0,6.29e-05,0.000787634,0.000570652,2,6.85e-05,4,34.59446061,16,18,76.06666835,0.481788618,0.0,12,46.0,0.000963391,0.580768531,-0.2,164.6598239,0.025641026,42.0,3.6,8,2.0
1.225365854,14.0,5.65e-05,0.000830765,0.000570652,2,6.67e-05,4,31.49188253,13,16,67.76861922,0.344065041,0.0,10,38.0,0.000963391,0.500659016,-0.1,159.1907052,0.025641026,36.5,3.2,7,2.0
2.796747967,31.0,8.04e-05,0.001413027,0.002104696,2,6.83e-05,8,43.14430863,29,42,155.8258407,0.652520325,0.0,44,101.0,0.000963391,1.621523584,0.202380952,174.6859831,0.025641026,102.0,6.8,15,4.0
0.994471545,11.0,1.51e-05,0.00087,0.000570652,2,6.26e-05,4,25.79284092,10,14,55.31224194,0.31300813,0.0,8,23.0,0.000963391,0.420167874,0.0,146.1382196,0.025,27.5,2.8,6,2.0
1.704715447,19.0,2.8e-06,0.001174075,0.001337674,2,5.98e-05,6,28.92679387,17,26,82.64906973,0.457235772,0.0,21,47.0,0.000963391,0.875041267,0.133333333,145.4648356,0.023809524,53.0,4.6,10,3.0
1.114308943,13.5,7.47e-07,0.00085285,0.000570652,2,5.65e-05,4,23.39250109,12,16,48.82384628,0.344065041,0.0,10,28.0,0.000963391,0.490008669,-0.1,133.3441637,0.023255814,29.5,3.2,7,2.0
1.924390244,23.0,9.24e-06,0.001130535,0.001337674,2,6.26e-05,6,33.41706173,22,28,96.03944864,0.488292683,0.0,24,60.0,0.000963391,1.000142704,0.066666667,154.4563682,0.024390244,65.0,5.0,11,3.0
1.338536585,16.5,1.22e-06,0.000817389,0.000570652,2,5.78e-05,4,25.83950691,15,18,54.98245859,0.415121951,0.0,12,35.0,0.000963391,0.570014852,-0.2,137.8975851,0.023255814,34.5,3.6,8,2.0
0.970081301,10.5,2e-07,0.000883695,0.000570652,2,5.36e-05,4,19.89705241,9,14,41.94705687,0.31300813,0.0,8,21.0,0.000963391,0.410002209,0.0,124.4712224,0.022727273,24.5,2.8,6,2.0
2.301788618,28.5,3.18e-05,0.001083372,0.001337674,3,6.65e-05,6,39.61750294,27,32,112.4021998,0.610406504,0.0,30,78.0,0.000963391,1.188023254,-0.047619048,166.7952932,0.025,74.0,5.8,13,3.0
1.267317073,17.5,2.48e-06,0.000814879,0.000570652,2,5.9e-05,4,27.49515182,17,18,58.53896725,0.368455285,0.0,12,40.0,0.000963391,0.58003035,-0.2,141.1129464,0.023809524,41.0,3.6,8,2.0
1.716097561,15.5,2.11e-06,0.001199596,0.001337674,2,5.89e-05,6,26.05566472,13,24,77.54970808,0.466178862,0.0,18,36.0,0.000963391,0.762529764,0.2,141.0400567,0.023255814,44.0,4.2,9,3.0
0.994471545,11.0,5.39e-08,0.000887258,0.000570652,2,5.09e-05,4,18.55455578,10,14,39.84833379,0.31300813,0.0,8,22.0,0.000963391,0.420000599,0.0,117.6294769,0.022222222,27.0,2.8,6,2.0
1.178536585,16.5,1.62e-08,0.000863967,0.000570652,2,4.85e-05,4,19.95128138,15,18,40.73210426,0.368455285,0.0,12,36.0,0.000963391,0.560000195,-0.166666667,112.8009588,0.02173913,34.0,3.6,8,2.0
2.024065041,23.0,1.1e-08,0.001612033,0.002104696,2,4.64e-05,7,22.17754848,19,38,78.81901837,0.497073171,0.0,36,58.0,0.000963391,1.230000188,0.285714286,110.5755681,0.021276596,60.0,6.0,13,4.0
1.446829268,10.5,3.15e-09,0.001293715,0.001337674,2,4.43e-05,4,19.87148738,18,28,53.04282641,0.421626016,0.0,24,49.0,0.000963391,0.660000039,0.085714286,102.6647349,0.020833333,36.75,5.0,11,3.0
1.178536585,16.5,8.91e-09,0.000866642,0.000570652,2,4.68e-05,4,19.14228636,15,18,39.4917862,0.368455285,0.0,12,37.0,0.000963391,0.560000108,-0.166666667,108.0181337,0.02173913,34.5,3.6,8,2.0
1.178536585,16.5,1.57e-08,0.000860617,0.000570652,2,4.8e-05,4,19.85396325,15,18,40.95250123,0.368455285,0.0,12,37.0,0.000963391,0.560000189,-0.166666667,111.4703862,0.02173913,34.5,3.6,8,2.0
0.85203252,7.0,8.42e-10,0.000938509,0.000570652,2,4.24e-05,2,15.56219366,13,16,32.56522162,0.264065041,0.0,10,27.0,0.000963391,0.300000008,-0.1,94.82811686,0.020408163,15.5,3.2,7,2.0
0.82097561,6.75,8.42e-10,0.000960178,0.000570652,2,4.24e-05,2,15.30308427,12,16,31.38072151,0.264065041,0.0,10,26.0,0.000963391,0.292500007,-0.1,94.69465513,0.020408163,14.25,3.2,7,2.0
1.018861789,11.5,2.48e-08,0.000892533,0.000570652,2,4.83e-05,4,17.31423772,11,14,38.03525366,0.31300813,0.0,8,24.0,0.000963391,0.430000277,0.0,110.0253045,0.022222222,30.0,2.8,6,2.0
1.018861789,11.5,5.19e-08,0.000878899,0.000570652,2,5.04e-05,4,18.77495275,11,14,40.957599,0.31300813,0.0,8,24.0,0.000963391,0.43000058,0.0,116.3960101,0.022222222,30.0,2.8,6,2.0
0.565691057,5.0,2.25e-10,0.001004568,0.000570652,2,4.06e-05,2,12.69373423,8,14,25.83737454,0.166341463,0.0,8,18.0,0.000963391,0.225000002,0.0,88.94871008,0.02,10.5,2.8,6,2.0
0.479186992,3.75,2.24e-10,0.001057354,0.000570652,1,4.06e-05,2,11.50923413,6,12,24.61564982,0.135284553,0.0,6,14.0,0.000963391,0.180000002,0.166666667,88.61505577,0.02,9.25,2.4,5,2.0
0.381463415,3.5,5.99e-11,0.001087755,0.000570652,1,3.9e-05,2,10.27518087,5,12,21.18595241,0.135284553,0.0,6,11.0,0.000963391,0.1725,0.166666667,83.88772802,0.019607843,7.5,2.4,5,2.0
0.215121951,2.5,1.49e-11,0.000606006,0.000196369,1,3.74e-05,1,8.492218178,4,6,10.27518087,0.079837398,0.0,2,6.0,0.000963391,0.075,-0.333333333,78.96619696,0.019230769,3.5,1.4,3,1.0
2.71902439,30.5,3.23e-05,0.001445952,0.002104696,2,6.55e-05,8,40.12513099,28,42,142.6934843,0.652520325,0.0,44,90.0,0.000963391,1.605609361,0.202380952,166.877808,0.025,94.5,6.8,15,4.0
1.367317073,17.5,8.63e-06,0.000826793,0.000570652,2,6.14e-05,4,29.49119156,17,18,63.02061262,0.401788618,0.0,12,43.0,0.000963391,0.590105993,-0.166666667,148.8710974,0.024390244,41.5,3.6,8,2.0
1.367317073,17.5,8.63e-06,0.000804638,0.000570652,2,6.16e-05,4,30.44048118,17,18,65.476996,0.401788618,0.0,12,45.0,0.000963391,0.590106004,-0.166666667,150.6726958,0.024390244,42.5,3.6,8,2.0
1.482601626,18.0,7.19e-07,0.001235528,0.001337674,2,5.59e-05,5,25.12190552,15,26,69.80123601,0.410569106,0.0,21,41.0,0.000963391,0.775010216,0.133333333,132.1133949,0.023255814,38.5,4.6,10,3.0
1.231707317,7.5,2.06e-07,0.001328521,0.001337674,2,5.29e-05,4,21.20244843,12,24,59.56954286,0.366178862,0.0,18,33.0,0.000963391,0.51000236,0.233333333,122.1043851,0.022727273,28.75,4.2,9,3.0
1.06097561,13.5,1.92e-07,0.000868297,0.000570652,2,5.3e-05,4,21.10363575,12,16,43.89685827,0.337398374,0.0,10,28.0,0.000963391,0.480002217,-0.1,123.1271385,0.022727273,29.5,3.2,7,2.0
0.557073171,4.25,5.13e-08,0.000520439,0.000196369,1,5.01e-05,1,16.10296035,8,8,21.20244843,0.190894309,0.0,3,15.0,0.000963391,0.120000303,-0.5,111.2622179,0.022222222,7.5,1.8,4,1.0
0.849918699,6.5,5.5e-08,0.000919442,0.000570652,2,5.02e-05,2,18.34467699,11,16,36.9221086,0.264065041,0.0,10,24.0,0.000963391,0.285000483,-0.1,112.6032515,0.022222222,12.75,3.2,7,2.0
0.696747967,5.25,1.47e-08,0.000939631,0.000570652,2,4.78e-05,2,15.71966016,9,14,32.62575158,0.219674797,0.0,8,18.0,0.000963391,0.232500122,0.0,105.2804879,0.02173913,11.5,2.8,6,2.0
2.128617886,26.0,6.71e-05,0.001086255,0.001337674,2,6.68e-05,6,39.10868512,25,30,115.7956172,0.54601626,0.0,27,78.0,0.000963391,1.101073063,0.019047619,167.8321726,0.025641026,74.5,5.4,12,3.0
1.959837398,25.0,2.29e-05,0.001105454,0.001337674,3,6.29e-05,6,34.60475782,23,30,98.8753376,0.512682927,0.0,27,65.0,0.000963391,1.075362327,0.0,156.114248,0.025,65.0,5.4,12,3.0
1.367317073,17.5,2.15e-05,0.000807072,0.000570652,2,6.42e-05,4,32.11769122,17,18,69.06196603,0.401788618,0.0,12,44.0,0.000963391,0.59026403,-0.166666667,157.0487583,0.025,42.0,3.6,8,2.0
1.753495935,20.0,6.59e-06,0.001149827,0.001337674,2,5.95e-05,6,29.67831001,19,26,86.15408028,0.457235772,0.0,21,50.0,0.000963391,0.900098176,0.133333333,146.101419,0.024390244,58.5,4.6,10,3.0
1.644715447,19.0,1.79e-05,0.001163296,0.001337674,2,6.22e-05,6,30.08834246,17,26,89.45468694,0.443902439,0.0,21,45.0,0.000963391,0.875264879,0.133333333,150.7137663,0.025,52.0,4.6,10,3.0
1.027804878,11.0,5.74e-06,0.000851486,0.000570652,2,6.07e-05,4,25.9176574,10,14,55.8901308,0.31300813,0.0,8,24.0,0.000963391,0.42006387,0.0,145.6939964,0.024390244,28.0,2.8,6,2.0
1.027804878,11.0,2.31e-06,0.000884651,0.000570652,2,5.77e-05,4,22.89548163,10,14,49.21334886,0.31300813,0.0,8,23.0,0.000963391,0.42002564,0.0,136.1731217,0.023809524,27.5,2.8,6,2.0
1.116585366,12.0,2.31e-06,0.000831111,0.000570652,2,5.82e-05,4,25.351865,12,14,56.52367561,0.31300813,0.0,8,31.0,0.000963391,0.440025999,0.0,140.3133413,0.023809524,36.5,2.8,6,2.0
0.93902439,10.0,6.16e-07,0.000912347,0.000570652,2,5.46e-05,4,19.7221573,8,14,40.78744973,0.31300813,0.0,8,18.0,0.000963391,0.400006768,0.0,126.6864496,0.023255814,21.0,2.8,6,2.0
0.93902439,10.0,1.65e-07,0.000925502,0.000570652,2,5.19e-05,4,17.89196811,8,14,36.61801228,0.31300813,0.0,8,16.0,0.000963391,0.400001812,0.0,119.5223968,0.022727273,20.0,2.8,6,2.0
0.93902439,10.0,4.53e-08,0.000921909,0.000570652,2,4.95e-05,4,16.89585498,8,14,34.69866125,0.31300813,0.0,8,18.0,0.000963391,0.400000498,0.0,114.0610111,0.022222222,21.0,2.8,6,2.0
0.994471545,11.0,1.66e-08,0.000907649,0.000570652,2,4.74e-05,4,16.80669314,10,14,36.90244124,0.31300813,0.0,8,21.0,0.000963391,0.420000185,0.0,110.107714,0.02173913,26.5,2.8,6,2.0
1.205203252,16.5,2.13e-08,0.000870394,0.000570652,2,4.75e-05,4,20.00658626,15,18,42.04756336,0.368455285,0.0,12,38.0,0.000963391,0.560000258,-0.166666667,112.5786526,0.02173913,36.0,3.6,8,2.0
2.221626016,25.0,6.89e-08,0.001607266,0.002104696,2,5e-05,7,25.24087021,23,38,89.63016088,0.523739837,0.0,36,69.0,0.009456414,1.32000121,0.316666667,122.6010121,0.022222222,74.0,6.0,13,4.166666667
2.860650407,35.0,2.19e-07,0.001475303,0.002104696,3,5.27e-05,8,31.96879553,28,48,107.6740711,0.685691057,0.166666667,56,94.80595319,0.029611491,1.740004191,0.091269841,132.0280041,0.022727273,103.0,8.0,18,4.433333333
1.205203252,16.5,1.89e-08,0.00085871,0.000570652,2,4.75e-05,4,19.83789451,15,18,41.42985177,0.368455285,0.0,12,38.0,0.000963391,0.560000228,-0.166666667,112.1492554,0.02173913,36.0,3.6,8,2.0
0.79902439,6.0,1.72e-08,0.000485419,0.000196369,1,4.75e-05,2,17.81688458,12,10,25.24087021,0.275284553,0.0,4,28.0,0.000963391,0.190000118,-0.6,110.5399233,0.02173913,25.0,2.2,5,1.0
1.114308943,13.5,1.76e-06,0.000838773,0.000570652,2,5.62e-05,4,23.69564735,12,16,50.11803415,0.344065041,0.0,10,30.0,0.000963391,0.490020436,-0.1,133.9456538,0.023809524,30.5,3.2,7,2.0
1.460487805,20.0,1.81e-06,0.000784849,0.000570652,2,5.64e-05,4,27.85367511,19,20,58.56151258,0.439512195,0.0,14,52.0,0.000963391,0.660023132,-0.266666667,137.337747,0.023809524,45.5,4.0,9,2.0
0.970081301,10.5,4.72e-07,0.000870365,0.000570652,2,5.34e-05,4,20.43972413,9,14,43.46878053,0.31300813,0.0,8,20.0,0.000963391,0.410005215,0.0,126.2708929,0.023255814,24.0,2.8,6,2.0
2.46601626,25.5,6.74e-07,0.001488765,0.002104696,2,5.37e-05,8,28.88320257,24,38,107.1429487,0.563739837,0.0,36,73.0,0.000963391,1.380012038,0.285714286,134.2183193,0.023255814,88.0,6.0,13,4.0
0.970081301,10.5,1.3e-07,0.000867091,0.000570652,2,5.1e-05,4,19.77313318,9,14,42.17827005,0.31300813,0.0,8,22.0,0.000963391,0.410001437,0.0,121.5901819,0.022727273,25.0,2.8,6,2.0
1.216422764,14.5,4.95e-08,0.00083185,0.000570652,2,4.88e-05,4,21.73854591,14,16,48.54692185,0.344065041,0.0,10,34.0,0.000963391,0.510000581,-0.1,119.5309792,0.022222222,36.5,3.2,7,2.0
2.095284553,26.0,6.86e-08,0.001124434,0.001337674,2,4.98e-05,6,28.77378867,25,30,82.34745832,0.559349593,0.0,27,70.0,0.000963391,1.100001096,0.019047619,127.4486474,0.022222222,70.5,5.4,12,3.0
2.017723577,23.0,1.3e-07,0.001122098,0.001337674,2,5.23e-05,6,29.07509567,22,28,83.2792386,0.541626016,0.0,24,61.0,0.000963391,1.000002013,0.066666667,133.3175301,0.022727273,66.5,5.0,11,3.0
2.785528455,33.0,9.5e-08,0.001452797,0.002104696,3,4.9e-05,8,31.53381673,30,44,109.4549119,0.650243902,0.0,48,101.0,0.000963391,1.680001826,0.154761905,127.3209599,0.022222222,99.5,7.2,16,4.0
2.239674797,26.5,3.85e-08,0.00108485,0.001337674,2,4.99e-05,6,29.82006607,26,30,84.75665218,0.572682927,0.0,27,76.0,0.009456414,1.112500619,0.019047619,128.8549232,0.022222222,74.5,5.4,12,3.166666667
1.198699187,14.0,4.16e-07,0.000826508,0.000570652,2,5.48e-05,4,24.68538386,13,16,52.84753525,0.344065041,0.0,10,32.0,0.000963391,0.50000485,-0.1,133.722611,0.023255814,33.5,3.2,7,2.0
2.048455285,28.5,2.06e-07,0.001142943,0.001337674,2,5.12e-05,5,29.44208121,27,32,81.41099587,0.570406504,0.0,30,79.0,0.000963391,1.125003316,-0.028571429,128.1178144,0.022727273,66.0,5.8,13,3.0
1.493821138,19.0,2.55e-08,0.000792444,0.000570652,2,4.67e-05,4,24.03248822,20,18,54.58524786,0.435121951,0.0,12,52.0,0.000963391,0.620000318,-0.166666667,117.0260851,0.02173913,52.0,3.6,8,2.0
2.403739837,26.0,8.12e-08,0.001554164,0.002104696,2,4.88e-05,7,27.20655375,25,38,100.0971912,0.570406504,0.0,36,77.0,0.000963391,1.350001439,0.316666667,123.5067929,0.022222222,84.0,6.0,13,4.0
2.883252033,29.5,1.35e-08,0.001392032,0.002104696,3,4.76e-05,8,29.81804808,26,42,108.2620481,0.652520325,0.166666667,44,76.18335524,0.041501722,1.515000245,0.19047619,124.2284464,0.02173913,102.5,6.8,15,4.666666667
1.65804878,22.0,1.06e-08,0.00077094,0.000570652,2,4.75e-05,4,25.86350844,23,20,58.12909016,0.472845528,0.0,14,56.0,0.000963391,0.690000138,-0.266666667,119.9365347,0.02173913,56.5,4.0,9,2.0
0.970081301,10.5,1.54e-06,0.000857934,0.000570652,2,5.75e-05,4,23.77243958,9,14,50.60304126,0.31300813,0.0,8,22.0,0.000963391,0.410016977,0.0,138.0593778,0.023809524,25.0,2.8,6,2.0
2.494634146,31.5,5.1e-09,0.00105852,0.001337674,3,4.54e-05,6,28.82810479,27,36,82.19233699,0.652520325,0.333333333,36,70.22006844,0.041501722,1.250000079,-0.130952381,116.5407975,0.021276596,84.5,6.6,15,3.5
1.440487805,20.0,5.43e-09,0.000793923,0.000570652,2,4.55e-05,4,23.79417316,19,20,50.79293546,0.426178862,0.0,14,51.0,0.009456414,0.650000069,-0.266666667,114.7680498,0.021276596,44.0,4.0,9,2.166666667
2.332845528,24.5,5.05e-09,0.001066692,0.001337674,2,4.54e-05,6,25.8197041,22,30,80.3145471,0.579349593,0.333333333,27,53.73984829,0.041501722,1.012500072,0.019047619,115.6756417,0.021276596,79.5,5.4,12,3.5
2.534634146,30.0,4.15e-09,0.001497951,0.002104696,2,4.54e-05,7,28.30902409,27,42,97.43640924,0.612520325,0.0,44,89.0,0.000963391,1.515000077,0.202380952,117.6349652,0.021276596,84.75,6.8,15,4.0
2.982926829,30.5,1.91e-09,0.001863339,0.002871718,2,4.35e-05,9,26.55458481,28,52,114.2264698,0.610243902,0.0,55,95.0,0.034935482,1.907500039,0.404761905,112.6720127,0.020833333,109.0,7.4,16,5.333333333
1.436097561,14.5,8.25e-09,0.00125097,0.001337674,2,4.61e-05,5,20.97488739,14,22,64.18111432,0.361788618,0.0,15,35.0,0.000963391,0.662500112,0.3,114.4873156,0.021276596,47.0,3.8,8,3.0
1.542764228,18.5,1.65e-09,0.000767758,0.000570652,2,4.35e-05,4,21.66839423,19,18,49.74532133,0.448455285,0.0,12,47.0,0.034935482,0.61000002,-0.2,108.4414967,0.020833333,47.0,3.6,8,2.333333333
0.923252033,7.5,4.76e-10,0.000460848,0.000196369,1,4.16e-05,2,18.21624561,15,12,26.55458481,0.31300813,0.0,5,40.0,0.000963391,0.230000004,-0.666666667,100.4846944,0.020408163,30.5,2.6,6,1.0
1.349430894,19.5,9.58e-10,0.000826733,0.000570652,2,4.23e-05,4,21.1274514,18,20,44.27446269,0.426178862,0.0,14,51.0,0.000963391,0.640000012,-0.214285714,105.0139901,0.020408163,42.0,4.0,9,2.0
2.039512195,30.0,5.98e-10,0.001154782,0.001337674,2,4.17e-05,6,25.45883906,27,34,66.37531277,0.554796748,0.0,33,84.0,0.000963391,1.21250001,-0.064285714,105.7710515,0.020408163,70.5,6.2,14,3.0
1.398211382,20.5,5.23e-10,0.000817656,0.000570652,2,4.16e-05,4,20.59582892,20,20,44.70188519,0.426178862,0.0,14,56.0,0.000963391,0.660000007,-0.214285714,102.0509465,0.020408163,48.5,4.0,9,2.0
1.052195122,11.5,1.93e-09,0.000861366,0.000570652,2,4.4e-05,4,17.71987789,11,14,39.34885719,0.31300813,0.0,8,26.0,0.000963391,0.430000022,0.0,106.4371921,0.020833333,31.0,2.8,6,2.0
1.329593496,16.0,2.63e-10,0.00081811,0.000570652,2,4.01e-05,4,18.7789193,17,16,44.59939536,0.384065041,0.0,10,38.0,0.000963391,0.540000003,-0.1,99.28087971,0.02,44.5,3.2,7,2.0
2.079512195,24.0,2.26e-10,0.001635283,0.002104696,2,4e-05,6,21.04180866,21,38,75.15875855,0.490406504,0.0,36,64.0,0.000963391,1.200000004,0.285714286,98.75314155,0.02,62.75,6.0,13,4.0
1.278373984,18.0,1.87e-10,0.000838685,0.000570652,2,3.99e-05,4,18.14730038,18,18,41.63763758,0.361788618,0.0,12,45.0,0.000963391,0.580000002,-0.166666667,96.2582282,0.02,44.5,3.6,8,2.0
1.624715447,23.0,1.88e-07,0.000788925,0.000570652,2,5.11e-05,4,26.24766788,22,22,56.08975632,0.490569106,0.0,16,63.0,0.000963391,0.730002497,-0.333333333,124.9558702,0.022727273,51.5,4.4,10,2.0
1.278536585,16.5,4.98e-07,0.00081937,0.000570652,2,5.32e-05,4,23.59952453,15,18,51.03773841,0.401788618,0.0,12,42.0,0.000963391,0.570006052,-0.166666667,127.0873379,0.023255814,37.0,3.6,8,2.0
1.000813008,7.5,5.49e-08,0.000882278,0.000570652,2,4.86e-05,3,20.99397657,15,16,45.95563315,0.264065041,0.0,10,34.0,0.000963391,0.352500517,-0.1,116.3607951,0.022222222,33.5,3.2,7,2.0
1.058861789,11.5,1.32e-06,0.000848503,0.000570652,2,5.59e-05,4,22.15453585,11,14,48.48092677,0.31300813,0.0,8,24.0,0.000963391,0.430014804,0.0,131.5523023,0.023809524,30.0,2.8,6,2.0
0.565691057,5.0,1.47e-08,0.000970312,0.000570652,2,4.63e-05,2,16.51355194,8,14,34.1739193,0.166341463,0.0,8,20.0,0.000963391,0.232500122,0.0,106.8427983,0.02173913,11.0,2.8,6,2.0
1.453821138,19.0,7.18e-09,0.000796572,0.000570652,2,4.47e-05,4,23.05143113,20,18,52.58146904,0.408455285,0.0,12,52.0,0.000963391,0.62000009,-0.166666667,112.2955617,0.021276596,52.0,3.6,8,2.0
