Centrality Values,Degree Centrality,Laplacian Centrality,EHCC Value,LGC Scores,Semi local centrality,I-GSM Values,Societal Capital Scores,Global Relative Change in Avg Degree,DIL Centrality,Second order centrality,HCC Value,Extended Improved Gravity Index Values,Eigenvector Centrality,Improved Gravity Index Values,Node H-Index,Constraint Coefficients,Leverage Centrality,Volume Centrality,Global Relative Change in Avg Clustering,Density Centrality,P Value,MCGM Values,Clustering Coefficient,H Values
91.73967033,0.006156552,120,8.368203498,89820,580,112.0453074,39,0.003925813,51.98901099,-5252.584045,1.291732909,474.25,5.76e-05,95.5,3,-0.204223356,0.255555556,95,0.008670295,25.61363636,130,2.149664559,0.142857143,0.000748656
37.92214286,0.00351803,54,3.719554849,22761,256,91.13578345,21,0.00186639,20.65,-6582.990596,0.966136725,198.0,1.56e-05,58.0,3,-0.25,0.035714286,65,0.008132522,9.227272727,116,0.892914138,0.0,0.000124423
36.38,0.001759015,36,3.683147854,15318,279,88.57453028,17,0.000493441,2.0,-6096.757132,0.988553259,197.0,2.29e-05,51.0,2,-0.642936862,-0.577777778,57,0.009564833,2.863636364,129,0.474228756,1.0,9.15e-05
20.59142857,0.000879507,16,1.689825119,4032,135,74.83300111,8,0.000193033,1.0,-7913.927946,0.349284579,106.5,1.44e-05,15.0,1,-1.0,-0.75,39,0.001072921,0.795454545,41,0.13847746,0.0,2.88e-05
28.90967033,0.00351803,40,3.10127186,8120,133,67.45312448,14,0.00186639,15.25,-6277.531063,0.659777424,140.0,1e-05,31.5,2,-0.25,0.25,33,0.000879507,6.681818182,80,0.54507243,0.0,8.01e-05
19.68285714,0.002638522,34,2.097933227,5746,99,60.07701049,14,0.001179915,9.8,-8054.494205,0.595071542,81.0,2.8e-06,32.0,3,-0.333333333,-0.095238095,31,0.000879507,4.534090909,69,0.410922612,0.0,1.4e-05
15.48285714,0.001759015,22,1.875198728,3124,81,56.80816957,10,0.000493441,3.5,-8068.892669,0.541017488,72.5,2.66e-06,25.0,2,-0.5,-0.333333333,26,0.000879507,2.068181818,69,0.259533222,0.0,1.06e-05
52.16357143,0.005277045,74,4.654054054,28379,247,81.9573682,22,0.003239338,36.3030303,-5758.553125,0.791414944,234.25,1.27e-05,52.5,2,-0.166666667,0.43956044,57,0.001266335,16.22727273,84,1.169717327,0.0,0.000139522
20.07642857,0.001759015,24,1.760890302,6192,137,68.07232536,11,0.000493441,3.357142857,-8449.200148,0.389825119,100.25,1.29e-05,16.75,2,-0.5,-0.277777778,40,0.001459749,2.386363636,41,0.238833061,0.0,3.87e-05
49.92967033,0.002638522,48,4.626868045,22392,318,84.72947917,21,0.001179915,6.722222222,-6225.640097,1.042607313,257.5,3.36e-05,56.5,3,-0.396860828,-0.284848485,59,0.002722823,5.25,129,0.670714713,0.333333333,0.000201335
107.6003846,0.00703606,148,8.841812401,125134,641,116.8176676,46,0.004612287,89.74123932,-5108.259181,1.380445151,555.0,5.62e-05,111.5,4,-0.14750578,0.288636364,109,0.002045875,34.36363636,129,2.81240964,0.071428571,0.000898966
112.6298651,0.00703606,152,10.20969793,149492,742,124.5530249,48,0.004612287,90.73739316,-5025.854178,1.419236884,602.0,8.49e-05,122.5,4,-0.173881825,0.271645022,125,0.007751579,35.63636364,131,3.046572227,0.107142857,0.00135781
43.77824176,0.002638522,44,3.804133545,19250,292,82.75901369,19,0.001179915,4.722222222,-6691.173688,1.015580286,224.75,3.18e-05,52.0,2,-0.396860828,-0.118181818,56,0.002722823,5.011363636,129,0.610135253,0.333333333,0.000159171
27.95142857,0.002638522,34,2.772972973,9792,179,69.66397978,14,0.001179915,8.0,-7245.315703,0.700953895,143.0,1.65e-05,37.0,2,-0.333333333,0.033333333,41,0.001459749,4.534090909,87,0.45861181,0.0,8.25e-05
59.91142857,0.004397537,80,7.653736089,44120,383,83.99587321,30,0.002552864,9.26031746,-6775.000187,1.305405405,469.25,1.02e-05,104.25,3,-0.424876543,0.046897547,64,0.02025094,11.93181818,153,1.467254776,0.5,0.000143126
65.15357143,0.005277045,96,7.510651828,55728,394,87.1132201,33,0.003239338,33.95131258,-6586.12832,1.340063593,458.25,1.04e-05,114.75,3,-0.263347051,0.181818182,72,0.00296459,17.18181818,152,1.821944761,0.2,0.000155593
16.42428571,0.001759015,18,1.386486486,2358,64,59.89769143,8,0.000493441,3.25,-8664.884059,0.219872814,72.0,3.46e-06,21.0,2,-0.5,-0.166666667,24,0.000879507,1.909090909,19,0.228396289,0.0,1.38e-05
24.82428571,0.00351803,38,1.727344992,6099,87,62.38080575,13,0.00186639,13.0,-8729.888325,0.275675676,89.75,3.83e-06,27.0,2,-0.25,0.316666667,27,0.000879507,6.681818182,17,0.451591908,0.0,2.3e-05
33.86285714,0.002638522,38,3.776311606,12996,186,73.89899424,16,0.001179915,6.233333333,-7431.17391,0.857392687,169.5,5.66e-06,44.5,2,-0.506235828,-0.114285714,50,0.012756159,4.772727273,109,0.553684176,0.333333333,3.4e-05
27.54428571,0.002638522,40,2.508744038,13040,189,78.85589453,17,0.001179915,10.4,-6923.200357,0.494435612,144.5,1.13e-05,46.5,3,-0.333333333,-0.180952381,51,0.002958705,5.25,45,0.584018787,0.0,6.78e-05
17.48714286,0.000879507,16,1.643402226,3760,124,68.67707148,8,0.000193033,1.0,-8041.446176,0.349284579,91.5,1.01e-05,14.25,1,-1.0,-0.75,36,0.001266335,0.795454545,41,0.133264827,0.0,2.01e-05
8.542857143,0.001759015,16,0.647853736,1016,37,45.34709716,7,0.000493441,3.166666667,-9698.217546,0.200476948,36.0,7.72e-07,14.0,2,-0.5,-0.1,13,0.000879507,1.75,18,0.173015057,0.0,3.09e-06
9.242857143,0.001759015,20,0.574244833,1650,47,46.7468481,9,0.000493441,3.416666667,-10951.3885,0.174562798,32.0,8.54e-07,9.25,2,-0.5,-0.266666667,16,0.000879507,2.068181818,9,0.145333059,0.0,2.56e-06
9.242857143,0.001759015,18,0.629570747,1377,44,46.25476806,8,0.000493441,3.25,-9896.048645,0.190461049,38.0,8.56e-07,16.5,2,-0.5,-0.166666667,15,0.000879507,1.909090909,14,0.190316724,0.0,3.42e-06
6.442857143,0.000879507,10,0.39618442,610,34,43.91166719,5,0.000193033,1.0,-10961.98258,0.120508744,27.0,8.11e-07,6.0,1,-1.0,-0.6,12,0.000879507,0.556818182,9,0.06401663,0.0,1.62e-06
23.28142857,0.001759015,26,2.810174881,6851,148,59.10069537,12,0.000493441,2.0,-8254.780664,0.744515103,122.5,2.94e-06,33.5,2,-0.770975057,-0.377777778,37,0.012756159,2.227272727,99,0.325279243,1.0,1.18e-05
77.22,0.006156552,112,7.442766296,69888,457,81.99530742,35,0.003925813,30.23333333,-6994.523925,1.208267091,419.5,8.04e-06,78.0,3,-0.213881922,0.356746032,72,0.015681542,22.82954545,125,1.814125991,0.142857143,0.000104567
19.76142857,0.002638522,24,1.666931638,3168,86,57.25715733,9,0.001179915,6.333333333,-7667.202795,0.251033386,94.75,4.71e-06,18.5,2,-0.333333333,0.233333333,19,0.000879507,3.340909091,22,0.263872247,0.0,2.35e-05
6.421428571,0.000879507,8,0.533863275,476,37,50.44703674,4,0.000193033,1.0,-9548.074248,0.077583466,34.0,2.1e-06,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.055370319,0.0,4.21e-06
3.53,0.000879507,8,0.328616852,336,28,41.09893459,4,0.000193033,1.0,-10136.07965,0.077583466,18.5,9.94e-07,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.050176212,0.0,1.99e-06
20.44,0.002638522,32,1.838473768,5776,103,48.95379142,13,0.001179915,4.095238095,-9269.408657,0.50508744,91.75,4.08e-07,29.0,2,-0.459876543,0.055555556,28,0.006228446,4.056818182,56,0.380625885,0.333333333,2.04e-06
46.71,0.005277045,82,3.93100159,24395,199,60.90172963,26,0.003239338,30.44444444,-8211.756494,0.710174881,218.0,7.84e-07,50.0,3,-0.243703704,0.292929293,40,0.01164403,15.27272727,61,1.107275643,0.133333333,9.41e-06
19.74,0.002638522,28,1.710969793,3612,67,44.65563802,11,0.001179915,8.333333333,-9232.819425,0.401589825,89.5,2.89e-07,22.5,2,-0.333333333,0.066666667,21,0.000879507,3.579545455,43,0.324396574,0.0,1.73e-06
5.87,0.000879507,8,0.582670906,496,28,33.76911871,4,0.000193033,1.0,-11396.31734,0.077583466,29.0,8.71e-08,5.25,1,-1.0,-0.5,12,0.007648987,0.477272727,4,0.057093713,0.0,1.74e-07
23.26,0.002638522,36,2.011287758,7830,130,49.10465079,15,0.001179915,4.428571429,-9015.541361,0.561526232,105.25,4.57e-07,34.0,2,-0.422345679,-0.027777778,32,0.003859128,4.534090909,61,0.432529502,0.333333333,2.29e-06
40.49785714,0.004397537,64,3.058346582,21152,209,63.01816196,22,0.002552864,18.77777778,-8012.451332,0.66200318,174.0,1.25e-06,49.5,3,-0.245555556,0.28030303,48,0.003859128,11.93181818,62,0.902263433,0.1,1e-05
18.61,0.002638522,36,1.974880763,7128,115,45.88975406,15,0.001179915,9.857142857,-9283.727931,0.473290938,93.5,2.54e-07,34.5,3,-0.333333333,-0.111111111,33,0.001556455,4.534090909,46,0.458479622,0.0,1.52e-06
18.61,0.002638522,36,1.974880763,7128,115,45.88975406,15,0.001179915,9.857142857,-9283.727931,0.473290938,93.5,2.54e-07,34.5,3,-0.333333333,-0.111111111,33,0.001556455,4.534090909,46,0.458479622,0.0,1.52e-06
16.21571429,0.002638522,24,1.091732909,2592,57,52.70646386,9,0.001179915,6.333333333,-8609.626031,0.251033386,70.25,2.76e-06,17.5,2,-0.333333333,0.233333333,17,0.000879507,3.340909091,22,0.255210241,0.0,1.38e-05
31.16571429,0.00351803,44,2.528775835,9922,125,64.12564017,16,0.00186639,11.98333333,-7602.445335,0.469157393,144.5,3.06e-06,35.5,3,-0.333767361,0.154761905,35,0.005889972,6.681818182,43,0.576153925,0.166666667,2.45e-05
10.05714286,0.001759015,20,0.988871224,2040,65,46.15431793,9,0.000493441,3.416666667,-8800.015853,0.268680445,53.0,1.23e-06,19.5,2,-0.5,-0.266666667,18,0.002571877,1.909090909,25,0.214539456,0.0,4.9e-06
3.578571429,0.000879507,8,0.328616852,312,22,38.3710057,4,0.000193033,1.0,-10866.45169,0.077583466,17.5,5.81e-07,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.050174884,0.0,1.16e-06
20.82857143,0.002638522,30,1.843243243,4965,94,51.54095774,12,0.001179915,4.066666667,-8597.86157,0.403338633,92.5,9.18e-07,26.5,2,-0.458333333,0.071428571,26,0.005889972,3.818181818,41,0.346027481,0.333333333,4.59e-06
31.55857143,0.00351803,58,3.00381558,18995,209,65.76334725,23,0.00186639,16.27878788,-7683.587469,0.893163752,137.0,1.1e-06,52.0,3,-0.333767361,-0.024725275,47,0.005889972,9.227272727,99,0.794129107,0.166666667,7.69e-06
55.73714286,0.005277045,82,4.564387917,30873,256,78.01923601,26,0.003239338,27.08730159,-6662.828397,0.816057234,257.5,9.12e-06,56.0,3,-0.258364198,0.320707071,52,0.02179825,15.75,79,1.231948329,0.133333333,0.00010948
20.35428571,0.001759015,28,2.073767886,5782,118,55.95351842,13,0.000493441,2.0,-8138.340148,0.581558029,95.0,2.54e-06,32.0,2,-0.700277778,-0.464285714,31,0.00995166,2.386363636,69,0.325276942,1.0,1.01e-05
11.66,0.001759015,20,1.06709062,2410,60,42.95272544,9,0.000493441,3.3,-9015.416422,0.227503975,52.5,7.47e-07,21.5,2,-0.5,-0.214285714,22,0.002233403,2.068181818,18,0.238759319,0.0,2.99e-06
11.3,0.001759015,14,0.692527822,1204,49,42.67108311,6,0.000493441,3.0,-9076.332255,0.163434022,53.0,6.2e-07,14.0,2,-0.5,0.0,16,0.000879507,1.590909091,14,0.166093652,0.0,2.48e-06
4.95,0.000879507,6,0.29745628,240,21,37.45889012,3,0.000193033,1.0,-11436.60541,0.046422893,11.25,3.95e-07,3.5,1,-1.0,-0.333333333,8,0.000879507,0.397727273,1,0.03460323,0.0,3.95e-07
10.385,0.000879507,10,0.83608903,990,47,45.17304907,5,0.000193033,1.0,-9860.210789,0.120508744,49.0,9.71e-07,7.5,1,-1.0,-0.6,18,0.000879507,0.556818182,9,0.077858202,0.0,1.94e-06
16.52,0.001759015,20,1.29936407,2570,74,47.82150907,9,0.000493441,3.416666667,-8577.95468,0.251033386,79.0,1.55e-06,21.0,2,-0.5,-0.266666667,21,0.000879507,1.909090909,22,0.224922199,0.0,6.19e-06
26.39571429,0.002638522,34,1.811923688,7344,136,54.74431327,14,0.001179915,9.19047619,-8384.669854,0.43036566,115.5,1.3e-06,34.0,2,-0.333333333,-0.044444444,35,0.000879507,4.534090909,41,0.428210648,0.0,6.49e-06
18.55785714,0.001759015,22,1.225755167,3982,99,51.4993567,10,0.000493441,3.333333333,-8598.018897,0.2645469,86.0,1e-06,27.5,2,-0.5,-0.25,31,0.000879507,2.227272727,22,0.283743949,0.0,4.01e-06
73.73785714,0.005277045,102,6.279332273,70023,457,83.56146534,36,0.003239338,50.42141192,-6866.079643,1.210015898,409.25,6.18e-06,91.0,4,-0.190795068,0.161782662,92,0.00134475,20.52272727,123,1.834001494,0.066666667,7.42e-05
15.75785714,0.000879507,14,1.021780604,2289,83,49.64697945,7,0.000193033,1.0,-9521.13487,0.224006359,72.0,8.69e-07,11.5,1,-1.0,-0.714285714,28,0.000879507,0.715909091,22,0.110730284,0.0,1.74e-06
14.0,0.002638522,24,0.772972973,2136,49,34.06782982,9,0.001179915,6.333333333,-10243.2629,0.209856916,53.25,5.16e-08,17.5,2,-0.333333333,0.233333333,17,0.000879507,3.579545455,15,0.263841208,0.0,2.58e-07
4.2,0.000879507,8,0.287440382,296,20,25.50131809,4,0.000193033,1.0,-12201.57969,0.077583466,17.5,1.1e-08,4.25,1,-1.0,-0.5,8,0.000879507,0.477272727,4,0.050173045,0.0,2.2e-08
20.38,0.002638522,34,1.612082671,5899,93,46.65146922,14,0.001179915,9.666666667,-8949.920365,0.295071542,84.0,2.05e-07,32.0,3,-0.333333333,-0.083333333,31,0.000879507,4.772727273,18,0.43252769,0.0,1.23e-06
9.8,0.001759015,18,0.637201908,1449,46,32.18351318,8,0.000493441,3.333333333,-10570.16798,0.190461049,42.0,2.59e-08,17.0,2,-0.5,-0.2,16,0.000879507,1.909090909,14,0.193771787,0.0,1.04e-07
15.78142857,0.002638522,24,0.852941176,2484,59,45.06995379,9,0.001179915,6.333333333,-8885.921503,0.227503975,63.25,6.21e-07,18.5,2,-0.333333333,0.233333333,19,0.000879507,3.579545455,18,0.272495928,0.0,3.11e-06
35.98,0.004397537,64,2.802066773,19936,203,55.76197976,22,0.002552864,26.33333333,-8433.485851,0.879650238,139.5,2.9e-07,48.0,3,-0.2,0.30952381,45,0.000879507,12.72727273,99,0.902252558,0.0,2.32e-06
18.25,0.002638522,28,1.384578696,4060,73,39.23027119,11,0.001179915,7.0,-10021.76329,0.236883943,69.75,7.03e-08,24.5,2,-0.333333333,0.15,25,0.000879507,4.056818182,15,0.333045534,0.0,3.51e-07
7.27,0.000879507,8,0.639109698,580,32,32.52562425,4,0.000193033,1.0,-11190.80417,0.077583466,34.0,9.81e-08,5.75,1,-1.0,-0.5,14,0.007648987,0.477272727,4,0.06055396,0.0,1.96e-07
47.96714286,0.00351803,54,3.802861685,25110,297,83.78065957,21,0.00186639,8.622222222,-6451.133618,0.966136725,224.5,2.14e-05,57.5,2,-0.285734216,0.148484848,64,0.00134475,8.590909091,116,0.835864396,0.166666667,0.000128668
23.23785714,0.001759015,24,1.768521463,6072,132,69.85545844,11,0.000493441,3.357142857,-7534.416769,0.389825119,109.5,7.91e-06,34.0,2,-0.5,-0.277777778,41,0.001266335,2.386363636,41,0.339159342,0.0,3.16e-05
42.72142857,0.00351803,56,3.162957075,26264,277,83.74978311,22,0.00186639,18.55,-6558.115912,0.70317965,203.75,2.1e-05,61.5,2,-0.25,0.081818182,69,0.001314688,9.227272727,69,0.913737126,0.0,0.000147278
31.17571429,0.002638522,36,2.861685215,11970,198,71.01857675,15,0.001179915,8.111111111,-7210.836096,0.702702703,154.25,1.62e-05,42.0,2,-0.333333333,0.015151515,48,0.001121275,4.772727273,85,0.514843959,0.0,8.12e-05
25.27928571,0.001759015,26,2.125437202,8125,163,69.87262834,12,0.000493441,3.375,-7631.479943,0.568044515,127.0,1.28e-05,39.5,2,-0.5,-0.3,49,0.001121275,2.545454545,69,0.38418285,0.0,5.12e-05
28.115,0.002638522,34,2.304133545,10778,185,69.93934654,14,0.001179915,7.444444444,-7434.424278,0.595071542,139.5,1.42e-05,39.5,2,-0.333333333,0.081818182,46,0.001121275,4.534090909,69,0.488877154,0.0,7.12e-05
10.95357143,0.000879507,10,1.086645469,1235,66,52.55539402,5,0.000193033,1.0,-9250.472256,0.120508744,57.5,4.57e-06,8.0,1,-1.0,-0.6,20,0.002571877,0.556818182,9,0.077871364,0.0,9.13e-06
10.95357143,0.000879507,10,1.086645469,1235,66,52.55539402,5,0.000193033,1.0,-9250.472256,0.120508744,57.5,4.57e-06,8.0,1,-1.0,-0.6,20,0.002571877,0.556818182,9,0.077871364,0.0,9.13e-06
17.92857143,0.001759015,26,2.078060413,4979,114,62.12321157,12,0.000493441,3.583333333,-7063.154738,0.626868045,84.0,4.83e-06,31.0,2,-0.5,-0.416666667,32,0.000879507,2.545454545,79,0.321834506,0.0,1.93e-05
11.62857143,0.000879507,14,1.015421304,1813,73,54.11806908,7,0.000193033,1.0,-8781.5173,0.224006359,52.5,2.69e-06,9.75,1,-1.0,-0.714285714,21,0.000879507,0.715909091,22,0.098626739,0.0,5.39e-06
18.6,0.001759015,22,1.886963434,3916,102,60.11982749,10,0.000493441,3.333333333,-7287.919685,0.541017488,85.0,3.71e-06,26.5,2,-0.5,-0.25,29,0.000879507,2.227272727,69,0.276842421,0.0,1.48e-05
18.62857143,0.001759015,26,1.991573927,4979,108,60.12614403,12,0.000493441,3.583333333,-7569.973697,0.591573927,83.0,3.1e-06,31.5,2,-0.5,-0.416666667,33,0.000879507,2.545454545,73,0.321821959,0.0,1.24e-05
9.528571429,0.001759015,14,0.716693164,1001,40,48.38876249,6,0.000493441,3.0,-8851.810585,0.163434022,44.0,1.84e-06,12.5,2,-0.5,0.0,13,0.000879507,1.590909091,14,0.155720163,0.0,7.34e-06
4.92,0.000879507,8,0.295071542,324,20,35.31460218,4,0.000193033,1.0,-11027.78137,0.077583466,19.5,3.49e-07,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.051904256,0.0,6.98e-07
25.37285714,0.002638522,32,1.577265501,7552,125,66.92155762,13,0.001179915,7.857142857,-7911.360752,0.30508744,112.25,5.94e-06,34.5,2,-0.333333333,0.055555556,39,0.001217981,4.534090909,22,0.441228309,0.0,2.97e-05
7.374285714,0.000879507,8,0.382670906,504,35,44.76072054,4,0.000193033,1.0,-10322.00276,0.077583466,34.5,1.24e-06,5.25,1,-1.0,-0.5,12,0.000879507,0.477272727,4,0.057097613,0.0,2.48e-06
33.59357143,0.002638522,42,4.974244833,12957,223,60.06232554,18,0.001179915,4.295238095,-7485.142476,1.13736089,298.5,5.79e-06,60.0,3,-0.542993827,-0.242063492,35,0.005889972,4.056818182,152,0.654025497,0.666666667,5.21e-05
107.7764286,0.007915567,170,11.29379968,135235,615,94.51905955,49,0.005298761,105.5793318,-6548.121971,1.556279809,632.0,1.21e-05,160.5,5,-0.14361811,0.361530137,94,0.000613564,40.09090909,152,3.353157224,0.083333333,0.000230152
42.12357143,0.00351803,56,5.310969793,24388,282,67.24113354,22,0.00186639,7.774025974,-7459.689542,1.191414944,333.0,6.34e-06,79.5,3,-0.372901235,0.061782662,52,0.000758624,7.636363636,152,0.974978459,0.333333333,6.34e-05
19.76785714,0.002638522,30,2.001430843,6630,117,55.22319652,12,0.001179915,7.19047619,-8382.004074,0.332750397,140.75,2.68e-06,30.0,2,-0.333333333,0.122222222,33,0.001894929,4.056818182,29,0.419571822,0.0,1.61e-05
63.89285714,0.004397537,84,6.241335453,51198,424,75.31922417,32,0.002552864,14.2,-7260.099349,1.16772655,371.5,6.7e-06,76.5,3,-0.294552784,0.05952381,72,0.007219692,13.92045455,125,1.338316579,0.3,6.7e-05
25.88071429,0.001759015,32,2.558823529,11504,172,59.14009955,15,0.000493441,3.638888889,-8764.379658,0.785055644,178.0,2.77e-06,47.0,2,-0.5,-0.484848485,55,0.001121275,3.022727273,99,0.467151357,0.0,1.38e-05
23.08071429,0.001759015,26,2.347217806,8463,155,55.62002968,12,0.000493441,2.888888889,-9314.216518,0.744515103,164.75,2.74e-06,19.5,1,-0.5,-0.151515152,48,0.001121275,2.545454545,99,0.290675604,0.0,1.1e-05
26.60571429,0.002638522,36,2.523529412,12258,171,57.38873197,15,0.001179915,7.533333333,-9305.90465,0.785055644,172.75,2.89e-06,21.5,2,-0.333333333,0.066666667,50,0.001121275,5.011363636,99,0.432549081,0.0,1.44e-05
9.087857143,0.000879507,10,1.311923688,1290,56,42.29223097,5,0.000193033,1.0,-9980.034071,0.120508744,79.5,1.37e-06,8.25,1,-1.0,-0.6,21,0.004264247,0.556818182,9,0.093430904,0.0,4.1e-06
45.19739261,0.002638522,48,3.447058824,30240,356,92.96605144,21,0.001179915,8.828571429,-7053.9333,1.19554849,213.25,7.26e-05,67.5,2,-0.333333333,-0.089285714,81,0.000974186,6.443181818,155,0.79231581,0.0,0.000363159
43.07129371,0.001759015,36,3.490143084,21546,337,89.62172138,17,0.000493441,3.423076923,-6992.013909,1.141494436,208.0,7.14e-05,59.5,2,-0.5,-0.366666667,74,0.000974186,3.181818182,155,0.550820498,0.0,0.000285599
103.1693806,0.00703606,128,9.081240064,101568,617,101.8651629,36,0.004612287,52.5994152,-5762.954086,1.415898251,490.25,0.000143093,86.0,2,-0.176867604,0.477056277,88,0.020367259,30.54545455,158,2.268682067,0.071428571,0.002146395
55.33291708,0.001759015,48,4.579650238,33696,437,95.82511408,23,0.000493441,2.0,-6672.339435,1.234340223,264.5,9.44e-05,73.0,2,-0.606347078,-0.666666667,83,0.009575653,3.818181818,157,0.668721287,1.0,0.000377462
55.33291708,0.001759015,48,4.579650238,33696,437,95.82511408,23,0.000493441,2.0,-6672.339435,1.234340223,264.5,9.44e-05,73.0,2,-0.606347078,-0.666666667,83,0.009575653,3.818181818,157,0.668721287,1.0,0.000377462
64.05415085,0.001759015,54,4.83227345,45441,511,101.7669704,26,0.000493441,2.0,-6603.015195,1.26899841,302.5,0.000103019,85.5,2,-0.58746149,-0.712820513,99,0.009477481,4.454545455,156,0.7865658,1.0,0.000412077
75.34821678,0.006156552,106,5.696661367,77168,482,102.198861,32,0.003925813,60.57142857,-5815.87315,1.344197138,335.75,9.43e-05,82.5,2,-0.142857143,0.438888889,90,0.000974186,25.05681818,155,1.908940994,0.0,0.001131836
107.6787413,0.005277045,114,8.913672496,124659,749,126.1225737,42,0.003239338,45.4964986,-5092.822334,1.485214626,551.5,0.000139547,122.0,3,-0.224345277,0.081453634,136,0.007617339,22.90909091,156,2.327610909,0.133333333,0.001674559
62.22187313,0.002638522,52,4.720667727,38688,463,100.70843,23,0.001179915,4.80952381,-6347.892825,1.22845787,308.25,9.8e-05,76.0,2,-0.391208269,-0.152777778,92,0.00290288,6.443181818,156,0.87476315,0.333333333,0.000490209
44.48667832,0.002638522,46,3.477106518,28106,341,92.08177895,20,0.001179915,9.095238095,-6994.657375,1.182034976,215.5,7.09e-05,65.0,2,-0.333333333,-0.075,79,0.000974186,6.204545455,155,0.787969917,0.0,0.000425675
13.69843656,0.000879507,8,1.273131955,1064,62,55.95599136,4,0.000193033,1.0,-9680.500349,0.077583466,67.5,1.55e-05,7.25,1,-1.0,-0.5,20,0.000879507,0.477272727,4,0.070988987,0.0,3.09e-05
28.59453546,0.00351803,36,2.30317965,8010,123,66.5784542,12,0.00186639,11.2,-7752.651116,0.244515103,124.5,2.57e-05,27.5,2,-0.25,0.371428571,31,0.000879507,6.363636364,14,0.441407966,0.0,0.000154171
28.79687313,0.001759015,24,2.904928458,5976,164,64.29918825,11,0.000493441,3.357142857,-7315.584331,0.419236884,142.0,3.53e-05,29.5,2,-0.5,-0.277777778,32,0.000879507,2.227272727,46,0.29433115,0.0,0.000141176
27.63544456,0.001759015,26,3.092527822,8892,184,67.72550268,12,0.000493441,3.375,-7564.325402,0.715103339,136.0,4.07e-05,38.5,2,-0.5,-0.3,47,0.001121275,2.545454545,94,0.374016355,0.0,0.000162708
23.51986513,0.002638522,34,2.206677266,9554,163,65.3568347,14,0.001179915,7.444444444,-8766.767694,0.595071542,99.0,3.36e-05,17.75,2,-0.333333333,0.081818182,38,0.001121275,4.772727273,69,0.353190782,0.0,0.000134481
20.69843656,0.001759015,26,2.147376789,7111,152,64.73065211,12,0.000493441,3.375,-8031.544102,0.568044515,99.0,3.22e-05,34.0,2,-0.5,-0.3,38,0.001121275,2.545454545,69,0.342800647,0.0,0.00012884
25.22005994,0.001759015,26,2.751987281,8151,172,67.40525592,12,0.000493441,3.375,-7577.21666,0.673926868,122.5,3.59e-05,37.0,2,-0.5,-0.3,44,0.001121275,2.545454545,87,0.363595467,0.0,0.000143418
27.63544456,0.001759015,26,3.092527822,8892,184,67.72550268,12,0.000493441,3.375,-7564.325402,0.715103339,136.0,4.07e-05,38.5,2,-0.5,-0.3,47,0.001121275,2.545454545,94,0.374016355,0.0,0.000162708
34.30915085,0.001759015,36,3.020985692,16650,260,74.96922363,17,0.000493441,3.659090909,-7647.892441,0.988553259,160.5,4.45e-05,52.5,2,-0.5,-0.512820513,60,0.000961562,3.181818182,129,0.502115206,0.0,0.000177971
